ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, GPS.GPSRMCsentance, GPS.speed,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 0.000000, 0.000000, 4.884524, 2.166066, 0.969030, 1.014031, 1.206037, -0.300000, -0.001953, -0.001953, 0.501953, -1349.319946, -1907.010010, -755.650024, 0.000000
0.600018, 0.534016, 0.663020, 1.485045, 4.884524, 1.401793, 1.401793, 4.880024, 1.545047, 0.951029, 0.885027, 1.251038, -0.100000, -0.001953, -0.001953, 0.939453, -1349.319946, -1907.010010, -755.650024, 0.000000
0.552017, 0.537016, 0.498015, 0.906028, 4.880024, 1.120347, 1.120347, 4.885649, 1.215037, 0.783024, 0.882027, 1.236038, -0.300000, 0.000000, -0.001953, 1.003906, -1349.319946, -1907.010010, -755.650024, 0.000000
0.606018, 0.585018, 0.552017, 0.912028, 4.885649, 1.093533, 1.093533, 4.886587, 0.954029, 0.747023, 0.888027, 1.284039, 0.000000, 0.000000, -0.001953, 1.003906, -1349.319946, -1907.010010, -755.650024, 0.000000
0.648020, 0.627019, 0.552017, 0.933028, 4.886587, 1.130847, 1.130847, 4.885274, 0.993030, 0.726022, 0.858026, 1.257038, -0.100000, -0.001953, -0.001953, 1.003906, -1349.319946, -1907.010010, -755.650024, 0.000000
0.642020, 0.630019, 0.552017, 0.924028, 4.885274, 1.073658, 1.073658, 4.885274, 0.909028, 0.714022, 0.876027, 1.257038, 0.000000, -0.001953, -0.001953, 1.003906, -1349.319946, -1907.010010, -755.650024, 0.000000
0.720022, 0.651020, 0.540016, 0.918028, 4.885274, 1.127097, 1.127097, 4.888274, 0.903028, 0.729022, 0.879027, 1.251038, -0.100000, -0.001953, -0.001953, 1.003906, -1349.319946, -1907.010010, -755.650024, 0.000000
0.696021, 0.663020, 0.558017, 0.927028, 4.888274, 1.107221, 1.107221, 4.888087, 0.900027, 0.696021, 0.888027, 1.245038, -0.300000, -0.001953, -0.001953, 1.003906, -1349.319946, -1907.010010, -755.650024, 0.000000
0.708022, 0.672020, 0.579018, 0.900027, 4.888087, 1.096159, 1.096159, 4.887149, 0.873027, 0.714022, 0.873027, 1.251038, -0.300000, -0.001953, -0.001953, 1.003906, -1349.319946, -1907.010010, -755.650024, 0.000000
0.738023, 0.681021, 0.570017, 0.909028, 4.887149, 1.132347, 1.132347, 4.886399, 0.876027, 0.687021, 0.855026, 1.242038, -0.200000, -0.001953, -0.001953, 1.003906, -1349.319946, -1907.010010, -755.650024, 0.000000
