ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt, GPS.speed, GPS.speedAccel, GPS.latitude, GPS.longitude
0.627019, 0.708022, 0.777024, 0.765023, 4.981277, 4.981277, 4.981277, 1.289852, 0.566830, 0.566830, 0.566830, 0.566830, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.621019, 0.654020, 0.786024, 0.750023, 1.289852, 1.289852, 1.289852, 1.204162, 0.550142, 0.550142, 0.550142, 0.552954, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.699021, 0.795024, 0.759023, 1.204162, 1.204162, 1.204162, 1.271289, 0.552954, 0.552954, 0.552954, 0.552954, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.684021, 0.804025, 0.747023, 1.271289, 1.271289, 1.271289, 1.225725, 0.543204, 0.543204, 0.543204, 0.556142, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -18.059999, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.591018, 0.759023, 0.828025, 0.798024, 4.982777, 4.982777, 4.982777, 1.291352, 0.522391, 0.522391, 0.522391, 0.562142, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -36.049999, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.666020, 0.801024, 0.774024, 1.291352, 1.291352, 1.291352, 1.241663, 0.562142, 0.562142, 0.562142, 0.562142, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.681021, 0.801024, 0.786024, 1.241663, 1.241663, 1.241663, 1.241663, 0.548642, 0.548642, 0.548642, 0.548642, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 35.980000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.627019, 0.669020, 0.819025, 0.765023, 1.333166, 1.333166, 1.333166, 1.231350, 0.555579, 0.555579, 0.555579, 0.555579, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -18.059999, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.687021, 0.795024, 0.774024, 1.231350, 1.231350, 1.231350, 1.175286, 0.554454, 0.554454, 0.554454, 0.549204, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -36.049999, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.609019, 0.687021, 0.798024, 0.762023, 1.175286, 1.175286, 1.175286, 1.175286, 0.549204, 0.549204, 0.549204, 0.552017, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -54.040001, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.681021, 0.801024, 0.780024, 1.287602, 1.287602, 1.287602, 1.287602, 0.521641, 0.521641, 0.521641, 0.561205, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -126.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.648020, 0.795024, 0.765023, 1.388855, 1.388855, 1.388855, 1.388855, 0.561205, 0.561205, 0.561205, 0.561205, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.696021, 0.831025, 0.789024, 1.215412, 1.215412, 1.215412, 1.211849, 0.550329, 0.550329, 0.550329, 0.547329, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 53.970001, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.744023, 0.843026, 0.789024, 1.211849, 1.211849, 1.211849, 1.211849, 0.547329, 0.547329, 0.547329, 0.547329, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -54.040001, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.582018, 0.654020, 0.810025, 0.780024, 1.260601, 1.260601, 1.260601, 1.172848, 0.549392, 0.549392, 0.549392, 0.555392, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.708022, 0.828025, 0.792024, 1.172848, 1.172848, 1.172848, 1.253851, 0.523516, 0.523516, 0.523516, 0.555204, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 53.970001, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.687021, 0.810025, 0.747023, 1.253851, 1.253851, 1.253851, 1.193099, 0.555204, 0.555204, 0.555204, 0.555204, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 35.980000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.672020, 0.801024, 0.726022, 1.193099, 1.193099, 1.193099, 1.182224, 0.551642, 0.551642, 0.551642, 0.551079, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.582018, 0.702021, 0.789024, 0.747023, 1.182224, 1.182224, 1.182224, 1.146785, 0.551079, 0.551079, 0.547892, 0.547892, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -72.029999, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.597018, 0.777024, 0.822025, 0.813025, 4.982777, 4.982777, 4.982777, 1.355479, 0.520891, 0.520891, 0.520891, 0.567017, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.690021, 0.813025, 0.753023, 1.355479, 1.355479, 1.355479, 1.180911, 0.567017, 0.567017, 0.567017, 0.550517, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.720022, 0.843026, 0.765023, 4.981464, 4.981464, 4.981464, 1.125597, 0.550517, 0.550517, 0.550517, 0.551454, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -54.040001, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.822025, 0.891027, 0.903028, 4.979215, 4.979215, 4.979215, 4.979215, 0.515266, 0.515266, 0.515266, 0.583518, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -90.019997, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.741023, 0.630019, 0.783024, 0.759023, 1.380980, 1.380980, 1.380980, 1.158785, 0.522766, 0.522766, 0.522766, 0.522766, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -72.029999, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.618019, 0.717022, 0.801024, 0.759023, 1.158785, 1.158785, 1.158785, 1.369917, 0.553142, 0.553142, 0.553142, 0.553142, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 53.970001, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.690021, 0.795024, 0.756023, 1.369917, 1.369917, 1.369917, 1.334478, 0.551642, 0.551642, 0.551642, 0.551642, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 89.949997, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.681021, 0.798024, 0.753023, 1.334478, 1.334478, 1.334478, 1.183536, 0.551642, 0.551642, 0.551642, 0.555954, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.771024, 0.858026, 0.831025, 1.183536, 1.183536, 1.183536, 1.208287, 0.555954, 0.555954, 0.555954, 0.555954, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.666020, 0.762023, 0.825025, 0.786024, 4.982027, 4.982027, 4.982027, 1.356416, 0.558205, 0.558205, 0.558205, 0.558205, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.600018, 0.699021, 0.795024, 0.780024, 1.356416, 1.356416, 1.356416, 1.356416, 0.549954, 0.549954, 0.549954, 0.549954, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 125.930000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.660020, 0.822025, 0.768023, 1.418293, 1.418293, 1.418293, 1.200974, 0.550517, 0.550517, 0.550517, 0.544704, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -215.949997, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.717022, 0.813025, 0.780024, 1.200974, 1.200974, 1.200974, 1.226475, 0.544704, 0.544704, 0.544704, 0.544704, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.591018, 0.705022, 0.807025, 0.780024, 1.226475, 1.226475, 1.226475, 1.221225, 0.548454, 0.548454, 0.548454, 0.548454, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.696021, 0.819025, 0.780024, 1.221225, 1.221225, 1.221225, 1.221225, 0.546204, 0.546204, 0.546204, 0.552204, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.594018, 0.687021, 0.819025, 0.777024, 1.296977, 1.296977, 1.296977, 1.194411, 0.552204, 0.552204, 0.552204, 0.546579, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -108.010002, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.621019, 0.714022, 0.825025, 0.783024, 1.194411, 1.194411, 1.194411, 1.194411, 0.546579, 0.546579, 0.546579, 0.546579, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.696021, 0.822025, 0.786024, 1.286102, 1.286102, 1.286102, 1.190849, 0.546767, 0.546767, 0.546767, 0.547704, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.771024, 0.846026, 0.816025, 4.982027, 4.982027, 4.982027, 4.982027, 0.517141, 0.517141, 0.517141, 0.517141, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.690021, 0.795024, 0.759023, 1.438919, 1.438919, 1.438919, 1.438919, 0.555392, 0.555392, 0.555392, 0.554642, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.597018, 0.657020, 0.810025, 0.750023, 1.350604, 1.350604, 1.350604, 1.208662, 0.554642, 0.554642, 0.554642, 0.554642, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 107.940002, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.720022, 0.837026, 0.783024, 1.208662, 1.208662, 1.208662, 1.342541, 0.544704, 0.544704, 0.544704, 0.544704, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.687021, 0.810025, 0.777024, 1.342541, 1.342541, 1.342541, 1.229288, 0.548454, 0.548454, 0.548454, 0.548454, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.705022, 0.810025, 0.774024, 1.229288, 1.229288, 1.229288, 1.274664, 0.546579, 0.546579, 0.545829, 0.545829, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.717022, 0.828025, 0.792024, 1.274664, 1.274664, 1.274664, 1.232475, 0.518078, 0.518078, 0.518078, 0.518078, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -126.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.618019, 0.720022, 0.804025, 0.741023, 4.982214, 4.982214, 4.982214, 1.279539, 0.558392, 0.558392, 0.558392, 0.558392, -0.100000, -0.001953, -0.001953, 1.003906, 125.264381, 90.111473, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.681021, 0.810025, 0.753023, 1.279539, 1.279539, 1.279539, 1.321353, 0.556329, 0.556329, 0.556329, 0.556329, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -269.920013, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.633019, 0.639019, 0.759023, 0.693021, 4.982214, 4.982214, 4.982214, 4.982214, 0.561955, 0.561955, 0.561955, 0.562705, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.636019, 0.567017, 0.732022, 0.672020, 1.346666, 1.346666, 1.006343, 1.006343, 0.562705, 0.562705, 0.567955, 0.567955, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 107.940002, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.618019, 0.756023, 0.810025, 0.762023, 4.980527, 4.980527, 4.980527, 4.980527, 0.519953, 0.519953, 0.519953, 0.519953, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 107.940002, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.594018, 0.678021, 0.816025, 0.768023, 1.412668, 1.412668, 1.412668, 1.291352, 0.553892, 0.553892, 0.553892, 0.553892, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.690021, 0.828025, 0.747023, 1.291352, 1.291352, 1.291352, 1.291352, 0.550517, 0.550517, 0.550517, 0.550329, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -126.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.570017, 0.675021, 0.807025, 0.765023, 1.281602, 1.281602, 1.281602, 1.195161, 0.550329, 0.550329, 0.550329, 0.546954, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -18.059999, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.741023, 0.831025, 0.774024, 1.195161, 1.195161, 1.195161, 1.208849, 0.546954, 0.546954, 0.546954, 0.553704, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.699021, 0.816025, 0.795024, 1.208849, 1.208849, 1.208849, 1.208849, 0.518828, 0.518828, 0.518828, 0.518828, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -126.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.609019, 0.666020, 0.795024, 0.756023, 1.250288, 1.250288, 1.250288, 1.250288, 0.552579, 0.552579, 0.552579, 0.549204, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.702021, 0.819025, 0.756023, 1.321540, 1.321540, 1.321540, 1.160848, 0.549204, 0.549204, 0.549204, 0.555954, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 125.930000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.723022, 0.828025, 0.807025, 4.982027, 4.982027, 4.982027, 1.203599, 0.524641, 0.524641, 0.524641, 0.524641, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.561017, 0.756023, 0.840026, 0.777024, 4.983340, 4.983340, 4.983340, 4.983340, 0.562142, 0.562142, 0.562142, 0.550517, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 107.940002, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.648020, 0.801024, 0.753023, 1.342166, 1.342166, 1.342166, 1.152223, 0.550517, 0.550517, 0.550517, 0.549017, -0.100000, -0.001953, -0.001953, 1.003906, 125.264381, 90.111473, -126.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.603018, 0.675021, 0.819025, 0.753023, 1.152223, 1.152223, 1.152223, 1.107409, 0.549017, 0.549017, 0.549017, 0.549017, -0.200000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 269.850006, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.588018, 0.738023, 0.828025, 0.768023, 4.982590, 4.982590, 4.982590, 4.982590, 0.543954, 0.543954, 0.543954, 0.557079, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -143.990005, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.618019, 0.666020, 0.798024, 0.762023, 1.322103, 1.322103, 1.322103, 1.249163, 0.557079, 0.557079, 0.557079, 0.559705, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -126.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.687021, 0.795024, 0.750023, 1.249163, 1.249163, 1.249163, 1.249163, 0.559705, 0.559705, 0.559705, 0.561955, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -269.920013, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.657020, 0.798024, 0.741023, 1.350791, 1.350791, 1.350791, 1.357354, 0.561955, 0.561955, 0.561955, 0.561955, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.609019, 0.699021, 0.807025, 0.756023, 1.357354, 1.357354, 1.357354, 1.193474, 0.544704, 0.544704, 0.544704, 0.560455, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 143.919998, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.621019, 0.831025, 0.915028, 0.972030, 1.193474, 1.193474, 1.193474, 1.193474, 0.518453, 0.518453, 0.518453, 0.518453, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.855026, 0.735022, 0.831025, 0.792024, 1.288914, 1.288914, 1.288914, 1.284414, 0.605081, 0.605081, 0.605081, 0.605081, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -161.979996, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.714022, 0.807025, 0.741023, 1.284414, 1.284414, 1.284414, 1.284414, 0.549392, 0.549392, 0.549392, 0.549392, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -161.979996, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.705022, 0.837026, 0.816025, 1.376480, 1.376480, 1.376480, 1.185411, 0.543392, 0.543392, 0.543392, 0.562892, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -18.059999, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.627019, 0.741023, 0.810025, 0.783024, 4.980902, 4.980902, 4.980902, 1.291539, 0.562892, 0.562892, 0.562892, 0.551642, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.693021, 0.819025, 0.765023, 1.291539, 1.291539, 1.291539, 1.291539, 0.551642, 0.551642, 0.551642, 0.546579, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.585018, 0.630019, 0.798024, 0.768023, 1.405168, 1.405168, 1.405168, 1.239038, 0.546579, 0.546579, 0.546579, 0.546579, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 179.899994, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.714022, 0.819025, 0.786024, 1.239038, 1.239038, 1.239038, 1.228350, 0.546954, 0.546954, 0.546954, 0.546017, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.678021, 0.822025, 0.771024, 1.228350, 1.228350, 1.228350, 1.245788, 0.546017, 0.546017, 0.546017, 0.549392, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -179.970001, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.591018, 0.702021, 0.828025, 0.795024, 1.245788, 1.245788, 1.245788, 1.295477, 0.518828, 0.518828, 0.518828, 0.561205, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.690021, 0.813025, 0.786024, 1.295477, 1.295477, 1.295477, 1.203412, 0.561205, 0.561205, 0.561205, 0.543954, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.711022, 0.828025, 0.780024, 1.203412, 1.203412, 1.203412, 1.247288, 0.543954, 0.543954, 0.543954, 0.555767, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.705022, 0.819025, 0.771024, 1.247288, 1.247288, 1.247288, 1.162161, 0.555767, 0.555767, 0.555767, 0.553892, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 197.889999, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.720022, 0.819025, 0.768023, 1.162161, 1.162161, 1.162161, 1.162161, 0.553892, 0.553892, 0.553892, 0.557455, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 179.899994, 0.000000, 104, 12,0, 0, 0,0,1918904912
