ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt, GPS.speed, GPS.speedAccel, GPS.latitude, GPS.longitude
1.635050, 0.585018, 0.669020, 1.626050, 1.209974, 1.209974, 1.209974, 1.209974, 0.585768, 0.585768, 0.585768, 0.585768, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 989.450012, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.638050, 0.573017, 0.654020, 1.623049, 1.302602, 1.302602, 1.302602, 1.253288, 0.546954, 0.546954, 0.546954, 0.546954, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.626050, 0.579018, 0.672020, 1.632050, 1.253288, 1.253288, 1.253288, 1.213162, 0.545079, 0.545079, 0.545079, 0.555017, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.644050, 0.570017, 0.660020, 1.638050, 1.037844, 1.037844, 1.037844, 1.037844, 0.814900, 0.814900, 0.814900, 0.814900, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -971.530029, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.635050, 0.570017, 0.669020, 1.626050, 1.262101, 1.262101, 1.262101, 1.262101, 0.576768, 0.576768, 0.576768, 0.545267, 0.000000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.638050, 0.570017, 0.681021, 1.623049, 1.334853, 1.334853, 1.334853, 1.215975, 0.545267, 0.545267, 0.545267, 0.556892, 0.000000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.638050, 0.576018, 0.672020, 1.623049, 1.215975, 1.215975, 1.215975, 1.237725, 0.556892, 0.556892, 0.556892, 0.556892, -0.100000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, -989.520020, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.614049, 0.570017, 0.645020, 1.635050, 1.033157, 1.033157, 1.033157, 1.225162, 0.550329, 0.550329, 0.550329, 0.548454, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -971.530029, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.641050, 0.579018, 0.648020, 1.629050, 0.868339, 0.868339, 0.868339, 1.283102, 0.548454, 0.548454, 0.548454, 0.548454, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, -971.530029, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.644050, 0.570017, 0.663020, 1.632050, 1.283102, 1.283102, 1.283102, 1.244851, 0.548267, 0.548267, 0.548267, 0.549954, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.641050, 0.591018, 0.675021, 1.626050, 1.244851, 1.244851, 1.244851, 1.189161, 0.549954, 0.549954, 0.549954, 0.549954, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.614049, 0.579018, 0.633019, 1.629050, 0.992843, 0.992843, 0.992843, 0.992843, 0.556142, 0.556142, 0.556142, 0.556142, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 989.450012, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.632050, 0.576018, 0.657020, 1.626050, 1.271289, 1.271289, 1.271289, 1.271289, 0.549767, 0.549767, 0.549767, 0.553142, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -989.520020, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.644050, 0.582018, 0.678021, 1.626050, 1.318353, 1.318353, 1.318353, 1.229100, 0.811525, 0.811525, 0.811525, 0.587643, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.611049, 0.573017, 0.663020, 1.632050, 1.229100, 1.229100, 1.229100, 1.220475, 0.587643, 0.587643, 0.587643, 0.549767, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -989.520020, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.647050, 0.576018, 0.672020, 1.638050, 1.220475, 1.220475, 1.220475, 1.248788, 0.807587, 0.807587, 0.807587, 0.586705, 0.000000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, -0.070000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.635050, 0.579018, 0.648020, 1.632050, 1.248788, 1.248788, 1.248788, 1.283289, 0.800462, 0.800462, 0.800462, 0.800462, 0.000000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -1978.969971, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.632050, 0.585018, 0.657020, 1.632050, 1.283289, 1.283289, 1.283289, 1.256101, 0.577518, 0.577518, 0.577518, 0.577518, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 1007.440002, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.629050, 0.570017, 0.681021, 1.623049, 1.256101, 1.256101, 1.256101, 1.275976, 0.541329, 0.541329, 0.541329, 0.559330, -0.100000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, 1007.440002, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.591018, 0.669020, 1.626050, 1.275976, 1.275976, 1.275976, 1.275976, 0.559330, 0.559330, 0.559330, 0.559330, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 1007.440002, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.585018, 0.666020, 1.623049, 1.368979, 1.368979, 1.368979, 1.368979, 0.551829, 0.551829, 0.551829, 0.549204, 0.000000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, -0.070000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.632050, 0.585018, 0.657020, 1.629050, 1.258163, 1.258163, 1.258163, 1.258163, 0.809087, 0.809087, 0.809087, 0.809087, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -2032.940063, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.629050, 0.576018, 0.666020, 1.623049, 1.330353, 1.330353, 1.330353, 1.330353, 0.583143, 0.583143, 0.583143, 0.549767, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, -1025.500000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.632050, 0.570017, 0.678021, 1.620049, 1.294165, 1.294165, 1.294165, 1.227412, 0.549767, 0.549767, 0.549767, 0.562517, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -1007.510010, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.629050, 0.591018, 0.657020, 1.620049, 1.076283, 1.076283, 1.076283, 1.076283, 0.562517, 0.562517, 0.562517, 0.562517, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.632050, 0.579018, 0.645020, 1.620049, 1.341416, 1.341416, 1.341416, 1.341416, 0.554642, 0.554642, 0.554642, 0.554642, -0.100000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, 1025.430054, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.644050, 0.567017, 0.657020, 1.626050, 1.249351, 1.249351, 1.249351, 1.269414, 0.549767, 0.549767, 0.549767, 0.549767, -0.100000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, -1025.500000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.635050, 0.576018, 0.660020, 1.632050, 1.269414, 1.269414, 1.269414, 1.276351, 0.554829, 0.554829, 0.554829, 0.554829, 0.000000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, 1025.430054, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.632050, 0.573017, 0.669020, 1.626050, 1.276351, 1.276351, 1.222350, 1.222350, 0.550704, 0.550704, 0.550704, 0.549017, -0.100000, -0.033203, 0.000000, 1.066406, 90.000000, 90.000000, 989.450012, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.608049, 0.576018, 0.648020, 1.626050, 1.043844, 1.043844, 1.043844, 1.264726, 0.549017, 0.549017, 0.549017, 0.549017, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.635050, 0.585018, 0.666020, 1.626050, 1.264726, 1.264726, 1.264726, 1.264726, 0.542642, 0.542642, 0.542642, 0.551829, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.632050, 0.573017, 0.678021, 1.617049, 1.346666, 1.346666, 1.346666, 1.221600, 0.551829, 0.551829, 0.551829, 0.538516, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.623049, 0.567017, 0.666020, 1.632050, 1.221600, 1.221600, 1.221600, 1.240163, 0.538516, 0.538516, 0.538516, 0.538516, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 1025.430054, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.635050, 0.576018, 0.663020, 1.623049, 1.240163, 1.240163, 1.240163, 1.314415, 0.552954, 0.552954, 0.552954, 0.557079, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 1025.430054, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.617049, 0.576018, 0.672020, 1.623049, 1.314415, 1.314415, 1.314415, 1.314415, 0.814900, 0.814900, 0.814900, 0.814900, 0.000000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -1025.500000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.576018, 0.660020, 1.617049, 1.280102, 1.280102, 1.280102, 1.280102, 0.585393, 0.585393, 0.585393, 0.585393, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.623049, 0.576018, 0.663020, 1.611049, 1.349479, 1.349479, 1.349479, 1.252538, 0.546017, 0.546017, 0.551079, 0.551079, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, 1043.420044, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.620049, 0.585018, 0.666020, 1.617049, 1.252538, 1.252538, 1.252538, 1.252538, 0.806462, 0.806462, 0.806462, 0.806462, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.611049, 0.561017, 0.666020, 1.614049, 1.319103, 1.319103, 1.319103, 1.238475, 0.585205, 0.585205, 0.585205, 0.546579, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.614049, 0.576018, 0.669020, 1.611049, 1.238475, 1.238475, 1.238475, 1.223850, 0.546579, 0.546579, 0.546579, 0.546579, -0.100000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, 989.450012, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.620049, 0.570017, 0.633019, 1.620049, 1.049095, 1.049095, 1.049095, 1.049095, 0.546392, 0.546392, 0.546392, 0.546392, 0.000000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.626050, 0.576018, 0.666020, 1.608049, 1.305790, 1.305790, 1.305790, 1.305790, 0.548079, 0.548079, 0.548079, 0.543767, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.623049, 0.582018, 0.669020, 1.620049, 1.312353, 1.312353, 1.312353, 1.312353, 0.543767, 0.543767, 0.543767, 0.543767, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.576018, 0.669020, 1.614049, 1.287414, 1.287414, 1.287414, 1.287414, 0.552017, 0.552017, 0.552017, 0.552017, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -1007.510010, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.632050, 0.579018, 0.660020, 1.623049, 1.280664, 1.280664, 1.280664, 1.280664, 0.541704, 0.541704, 0.541704, 0.556517, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, -18.059999, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.570017, 0.666020, 1.608049, 1.338041, 1.338041, 1.338041, 1.212787, 0.801774, 0.801774, 0.801774, 0.588768, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -1025.500000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.626050, 0.585018, 0.669020, 1.620049, 1.212787, 1.212787, 1.212787, 1.283289, 0.799712, 0.799712, 0.799712, 0.799712, -0.100000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, -1007.510010, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.608049, 0.576018, 0.645020, 1.623049, 1.283289, 1.283289, 1.283289, 1.263976, 0.584643, 0.584643, 0.584643, 0.584643, -0.100000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.641050, 0.573017, 0.663020, 1.623049, 1.263976, 1.263976, 1.263976, 1.263976, 0.546017, 0.546017, 0.546017, 0.546017, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 1025.430054, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.582018, 0.669020, 1.620049, 1.389042, 1.389042, 1.389042, 1.389042, 0.543017, 0.543017, 0.543017, 0.543017, -0.100000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.617049, 0.573017, 0.672020, 1.617049, 1.269226, 1.269226, 1.269226, 1.240913, 0.541704, 0.541704, 0.541704, 0.553892, -0.100000, -0.033203, 0.000000, 1.066406, 90.000000, 90.000000, 1007.440002, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.626050, 0.594018, 0.666020, 1.617049, 1.240913, 1.240913, 1.240913, 1.252351, 0.553892, 0.553892, 0.553892, 0.546579, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -1007.510010, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.626050, 0.576018, 0.651020, 1.623049, 1.074783, 1.074783, 1.074783, 1.253288, 0.813025, 0.813025, 0.813025, 0.584268, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.576018, 0.663020, 1.626050, 1.253288, 1.253288, 1.253288, 1.299602, 0.584268, 0.584268, 0.584268, 0.584268, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -1007.510010, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.567017, 0.672020, 1.614049, 1.299602, 1.299602, 1.299602, 1.209787, 0.545454, 0.545454, 0.545454, 0.555954, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.608049, 0.579018, 0.672020, 1.596049, 1.019094, 1.019094, 1.019094, 1.241288, 0.555954, 0.555954, 0.555954, 0.569455, -0.100000, -0.001953, -0.001953, 1.066406, 125.264381, 90.104935, -1025.500000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.626050, 0.570017, 0.645020, 1.617049, 1.241288, 1.241288, 1.241288, 1.239413, 0.569455, 0.569455, 0.569455, 0.569455, 0.000000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, -0.070000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.629050, 0.573017, 0.654020, 1.611049, 1.239413, 1.239413, 1.239413, 1.296602, 0.543579, 0.543579, 0.543579, 0.543579, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, 2086.840088, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.582018, 0.663020, 1.608049, 1.296602, 1.296602, 1.296602, 1.296602, 0.552392, 0.552392, 0.552392, 0.552392, -0.100000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, 1043.420044, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.579018, 0.657020, 1.617049, 1.251788, 1.251788, 1.251788, 1.259851, 0.545267, 0.545267, 0.545267, 0.551079, 0.000000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 1043.420044, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.576018, 0.663020, 1.611049, 1.259851, 1.259851, 1.259851, 1.251226, 0.551079, 0.551079, 0.545454, 0.545454, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -18.059999, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.629050, 0.579018, 0.645020, 1.617049, 1.251226, 1.251226, 1.251226, 1.283289, 0.694709, 0.694709, 0.694709, 0.694709, -0.100000, -0.001953, -0.001953, 1.066406, 125.264381, 90.104935, -2086.909912, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.626050, 0.582018, 0.672020, 1.626050, 1.283289, 1.283289, 1.283289, 1.283289, 0.546767, 0.546767, 0.546767, 0.550517, 0.000000, -0.033203, 0.000000, 1.066406, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.585018, 0.657020, 1.626050, 1.312728, 1.312728, 1.312728, 1.255726, 0.550517, 0.550517, 0.550517, 0.548829, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.579018, 0.645020, 1.614049, 1.086033, 1.086033, 1.086033, 1.086033, 0.548829, 0.548829, 0.548829, 0.545642, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.570017, 0.666020, 1.611049, 1.307477, 1.307477, 1.307477, 1.307477, 0.545642, 0.545642, 0.545642, 0.549017, -0.100000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, 2086.840088, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.629050, 0.588018, 0.669020, 1.632050, 1.256476, 1.256476, 1.256476, 1.256476, 0.810775, 0.810775, 0.810775, 0.810775, -0.200000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -2086.909912, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.620049, 0.585018, 0.657020, 1.611049, 1.271851, 1.271851, 1.271851, 1.271851, 0.582018, 0.582018, 0.582018, 0.582018, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -1043.489990, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.629050, 0.576018, 0.639019, 1.620049, 1.269226, 1.269226, 1.269226, 1.269226, 0.545454, 0.545454, 0.545454, 0.545454, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, 1043.420044, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.620049, 0.582018, 0.678021, 1.725053, 1.314415, 1.314415, 1.314415, 1.245413, 0.551642, 0.551642, 0.551642, 0.554267, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -1043.489990, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.728053, 0.576018, 0.660020, 1.644050, 1.245413, 1.245413, 1.245413, 1.248413, 0.554267, 0.554267, 0.554267, 0.554267, 0.000000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 1061.410034, 0.000000, 82, 13,0, 0, 0,0,1918904912
0.000000, 0.570017, 0.672020, 1.635050, 1.248413, 1.248413, 1.248413, 1.244851, 0.557267, 0.557267, 0.557267, 0.550142, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.602049, 0.567017, 0.678021, 1.623049, 1.244851, 1.244851, 1.244851, 1.214100, 0.550142, 0.550142, 0.550142, 0.558580, -0.100000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.582018, 0.648020, 1.611049, 1.214100, 1.214100, 1.214100, 1.214100, 0.558580, 0.558580, 0.558580, 0.558580, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.614049, 0.579018, 0.663020, 1.629050, 1.309915, 1.309915, 1.309915, 1.309915, 0.543954, 0.543954, 0.543954, 0.543954, -0.100000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, -1043.489990, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.570017, 0.663020, 1.620049, 1.348166, 1.348166, 1.348166, 1.348166, 0.557079, 0.557079, 0.557079, 0.557079, -0.100000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.632050, 0.573017, 0.657020, 1.620049, 1.262101, 1.262101, 1.262101, 1.315915, 0.552017, 0.552017, 0.552017, 0.548454, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -18.059999, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.629050, 0.579018, 0.666020, 1.620049, 1.315915, 1.315915, 1.315915, 1.315915, 0.808525, 0.808525, 0.808525, 0.808525, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -1061.479980, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.599049, 0.576018, 0.666020, 1.617049, 1.348729, 1.348729, 1.348729, 1.348729, 0.580143, 0.580143, 0.580143, 0.550142, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -1079.469971, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.620049, 0.570017, 0.657020, 1.605049, 1.251413, 1.251413, 1.251413, 1.251038, 0.550142, 0.550142, 0.550142, 0.550142, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.573017, 0.669020, 1.602049, 1.251038, 1.251038, 1.251038, 1.251038, 0.551642, 0.551642, 0.551642, 0.551642, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -1097.459961, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.620049, 0.573017, 0.660020, 1.605049, 1.296977, 1.296977, 1.296977, 1.259851, 0.547142, 0.547142, 0.547142, 0.547142, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 1079.400024, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.614049, 0.579018, 0.660020, 1.614049, 1.259851, 1.259851, 1.259851, 1.243350, 0.544517, 0.544517, 0.544517, 0.551267, 0.000000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -18.059999, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.632050, 0.585018, 0.654020, 1.623049, 1.061095, 1.061095, 1.061095, 1.061095, 0.813775, 0.813775, 0.813775, 0.813775, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.611049, 0.570017, 0.666020, 1.602049, 1.296790, 1.296790, 1.296790, 1.296790, 0.588205, 0.588205, 0.588205, 0.545267, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 1097.390015, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.617049, 0.582018, 0.684021, 1.608049, 1.285914, 1.285914, 1.285914, 1.299790, 0.545267, 0.545267, 0.545267, 0.555017, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.614049, 0.585018, 0.651020, 1.587048, 1.299790, 1.299790, 1.299790, 1.234163, 0.555017, 0.555017, 0.555017, 0.547329, -0.100000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, -1097.459961, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.617049, 0.567017, 0.666020, 1.611049, 1.234163, 1.234163, 1.234163, 1.259663, 0.803275, 0.803275, 0.803275, 0.590080, 0.000000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.570017, 0.630019, 1.623049, 1.048532, 1.048532, 1.048532, 1.048532, 0.798399, 0.798399, 0.798399, 0.798399, 0.000000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, -2212.840088, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.620049, 0.591018, 0.657020, 1.605049, 1.264351, 1.264351, 1.264351, 1.264351, 0.581455, 0.581455, 0.581455, 0.581455, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 1115.380005, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.620049, 0.573017, 0.672020, 1.611049, 1.335978, 1.335978, 1.335978, 1.238663, 0.546204, 0.546204, 0.546204, 0.548079, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.617049, 0.582018, 0.672020, 1.620049, 1.238663, 1.238663, 1.238663, 1.238663, 0.802149, 0.802149, 0.802149, 0.591956, -0.100000, -0.033203, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.617049, 0.594018, 0.675021, 1.626050, 1.296415, 1.296415, 1.296415, 1.244288, 0.800087, 0.800087, 0.800087, 0.591768, 0.000000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, 1133.369995, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.620049, 0.588018, 0.672020, 1.608049, 1.244288, 1.244288, 1.244288, 1.259663, 0.591768, 0.591768, 0.591768, 0.549392, -0.100000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.623049, 0.582018, 0.681021, 1.611049, 1.259663, 1.259663, 1.259663, 1.239038, 0.549392, 0.549392, 0.549392, 0.551829, 0.000000, -0.001953, -0.001953, 1.035156, 125.264381, 90.108101, -1115.449951, 0.000000, 0, 0,0, 0, 0,0,1918904912
1.626050, 0.576018, 0.672020, 1.608049, 1.239038, 1.239038, 1.239038, 1.219912, 0.551829, 0.551829, 0.551829, 0.543954, 0.000000, -0.033203, -0.001953, 1.035156, 93.360664, 90.108055, -0.070000, 0.000000, 82, 13,0, 0, 0,0,1918904912
1.617049, 0.573017, 0.636019, 1.605049, 1.079470, 1.079470, 1.079470, 1.198162, 0.543954, 0.543954, 0.543954, 0.560267, 0.000000, -0.001953, 0.000000, 1.066406, 90.000000, 90.000000, 0.000000, 0.000000, 82, 13,0, 0, 0,0,1918904912
