ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt
0.888027, 0.729022, 0.867026, 1.800055, 4.853210, 0.861589, 0.861589, 4.852648, 0.525016, 1.062782, 1.062782, 0.525579, -0.100000, -1.193359, -0.628906, 1.724609, 114.996040, 106.692642, 0.000000, 0.000000, 0, 0,0
0.894027, 0.747023, 0.876027, 1.836056, 4.852648, 0.833463, 1.400668, 4.855086, 0.525579, 1.055282, 1.055282, 0.521078, -0.100000, 1.003906, 1.160156, 0.689453, 52.903690, 46.389946, -0.070000, 0.139867, 0, 0,0
0.894027, 0.735022, 0.858026, 1.857057, 4.855086, 0.812837, 0.812837, 4.850773, 0.521078, 1.055845, 1.055845, 0.526329, -0.100000, -0.628906, 0.533203, -0.251953, 57.109844, 51.796616, 17.990000, 0.000000, 0, 0,0
0.882027, 0.732022, 0.864026, 1.830056, 4.854148, 0.822213, 0.822213, 4.862961, 0.526329, 1.019656, 1.019656, 0.519203, -0.100000, -1.757812, -0.345703, 0.312500, 100.922127, 100.958603, 53.970001, 0.000000, 0, 0,0
0.891027, 0.714022, 0.864026, 1.809055, 4.862961, 0.839651, 0.839651, 4.849461, 0.519203, 1.042907, 1.042907, 0.524078, -0.100000, -0.785156, -1.099609, -1.349609, 129.139755, 125.155266, 0.000000, 0.000000, 0, 0,0
0.882027, 0.729022, 0.861026, 1.803055, 4.849461, 0.849213, 0.849213, 4.855461, 0.524078, 1.041032, 1.041032, 0.527454, -0.100000, -0.878906, -0.566406, 1.693359, 118.444473, 106.535088, -0.070000, 0.000000, 0, 0,0
0.885027, 0.732022, 0.864026, 1.836056, 4.855461, 0.833650, 0.833650, 4.852836, 0.527454, 1.041407, 1.041407, 0.523891, -0.100000, -0.535156, -0.878906, 0.814453, 130.501480, 132.046310, 17.990000, 0.274770, 0, 0,0
0.891027, 0.729022, 0.867026, 1.803055, 4.852836, 0.870214, 0.870214, 4.845523, 0.533266, 1.069720, 1.069720, 0.540392, -0.100000, 1.246094, -1.474609, 0.564453, 127.372894, 137.148331, -18.059999, 0.000000, 0, 0,0
0.882027, 0.729022, 0.870027, 1.833056, 4.844023, 0.814712, 0.814712, 4.852648, 0.540392, 1.050407, 1.050407, 0.529329, 0.000000, 0.093750, -0.753906, 0.626953, 134.780197, 139.941116, 0.000000, 0.000000, 0, 0,0
0.891027, 0.732022, 0.861026, 1.833056, 4.852648, 0.845463, 0.845463, 4.864274, 0.529329, 1.026594, 1.026594, 0.524078, 0.000000, -0.597656, -0.910156, 1.191406, 129.892029, 124.326637, 53.970001, 0.000000, 0, 0,0
0.882027, 0.738023, 0.864026, 1.812055, 4.864274, 0.856526, 0.856526, 4.853773, 0.524078, 1.043469, 1.043469, 0.525766, 0.000000, -0.941406, -1.474609, 1.724609, 130.126831, 126.888428, 0.000000, 0.000000, 0, 0,0
0.888027, 0.732022, 0.864026, 1.833056, 4.853773, 0.885777, 0.885777, 4.854148, 0.525766, 1.045344, 1.045344, 0.521828, -0.100000, 1.097656, -1.349609, 0.437500, 127.804482, 138.796677, -0.070000, 0.577648, 0, 0,0
0.885027, 0.729022, 0.867026, 1.827056, 4.854148, 0.894590, 0.894590, 4.853023, 0.521828, 1.040282, 1.040282, 0.524641, -0.100000, -0.439453, -1.945312, 1.222656, 134.287125, 146.261871, -0.070000, 0.000000, 0, 0,0
0.879027, 0.729022, 0.861026, 1.839056, 4.853023, 0.855214, 1.046657, 4.847773, 0.524641, 1.056782, 1.056782, 0.526704, -0.100000, -0.189453, -1.570312, 1.472656, 134.793015, 136.603424, -36.049999, 0.000000, 0, 0,0
0.891027, 0.732022, 0.867026, 1.839056, 4.847773, 0.769898, 0.769898, 4.847023, 0.526704, 1.049095, 1.049095, 0.525766, -0.100000, 0.501953, -0.503906, 0.751953, 125.316757, 119.133499, -0.070000, 0.000000, 0, 0,0
0.879027, 0.732022, 0.861026, 1.830056, 4.847023, 0.861214, 0.861214, 4.865024, 0.525766, 1.052282, 0.522391, 0.521641, -0.100000, -0.878906, -0.628906, 0.689453, 120.196060, 119.379578, -90.019997, 0.000000, 0, 0,0
0.888027, 0.738023, 0.864026, 1.884058, 4.865024, 0.849401, 1.006156, 4.870649, 0.530266, 1.004843, 0.523516, 0.520703, -0.100000, -0.251953, -0.535156, -0.378906, 132.137024, 139.626450, -0.070000, 1.144395, 0, 0,0
0.894027, 0.735022, 0.861026, 1.854057, 4.869149, 0.829338, 0.829338, 4.848711, 0.528954, 1.081908, 0.516578, 0.516578, -0.100000, -0.001953, -0.033203, 0.062500, 134.950516, 117.967888, 0.000000, 0.000000, 0, 0,0
0.888027, 0.741023, 0.867026, 1.836056, 4.848711, 0.864026, 0.864026, 4.850961, 0.525766, 1.041969, 1.041969, 0.525391, -0.100000, -0.941406, 0.000000, 0.093750, 90.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.876027, 0.732022, 0.864026, 1.821056, 4.850961, 0.855026, 0.855026, 4.850773, 0.525391, 1.047782, 1.047782, 0.528766, 0.000000, -0.535156, -0.660156, -1.318359, 127.840652, 114.889984, 0.000000, 0.000000, 0, 0,0
0.894027, 0.735022, 0.864026, 1.830056, 4.850773, 0.852776, 0.852776, 4.856398, 0.528766, 1.071595, 1.071595, 0.522766, -0.100000, -1.068359, -0.910156, -0.033203, 122.963272, 130.414673, -0.070000, 0.000000, 0, 0,0
0.885027, 0.735022, 0.867026, 1.827056, 4.856398, 0.865901, 0.865901, 4.856773, 0.522766, 1.047032, 1.047032, 0.525391, 0.000000, -0.597656, -0.470703, -0.691406, 121.746239, 117.250359, 0.000000, 2.275461, 0, 0,0
0.894027, 0.729022, 0.864026, 1.827056, 4.856773, 0.895152, 0.895152, 4.847960, 0.525391, 1.057532, 1.057532, 0.528204, -0.100000, -1.224609, 0.062500, 1.880859, 87.082138, 88.404892, 89.949997, 0.000000, 0, 0,0
0.888027, 0.729022, 0.858026, 1.845056, 4.853961, 0.851088, 0.851088, 4.849461, 0.528204, 1.044032, 1.044032, 0.525579, -0.100000, -1.037109, 0.595703, 0.564453, 63.523380, 63.228756, 0.000000, 0.000000, 0, 0,0
0.885027, 0.753023, 0.861026, 1.827056, 4.849461, 0.858214, 0.858214, 4.848335, 0.525579, 1.044219, 1.044219, 0.523516, -0.100000, 0.218750, 0.939453, -0.314453, 45.756210, 22.182894, 17.990000, 0.000000, 0, 0,0
0.882027, 0.735022, 0.864026, 1.833056, 4.848335, 0.879589, 0.879589, 4.851148, 0.523516, 1.046469, 1.046469, 0.528204, -0.100000, -0.220703, 0.626953, 0.000000, 46.672428, 19.393339, 17.990000, 0.000000, 0, 0,0
0.882027, 0.735022, 0.867026, 1.824056, 4.851148, 0.897215, 0.897215, 4.848523, 0.528204, 1.051720, 1.051720, 0.526141, 0.000000, 0.501953, 0.312500, -1.349609, 62.142937, 77.755310, -0.070000, 4.570395, 0, 0,0
0.891027, 0.732022, 0.867026, 1.848056, 4.848523, 0.909590, 0.909590, 4.850961, 0.526141, 1.054907, 1.054907, 0.527079, -0.100000, 0.375000, 0.062500, 0.218750, 80.664139, 81.807808, 35.980000, 0.000000, 0, 0,0
0.882027, 0.735022, 0.861026, 1.821056, 4.850961, 0.860089, 0.860089, 4.863898, 0.527079, 1.030156, 1.030156, 0.524454, -0.100000, -1.005859, 0.312500, 0.031250, 73.474861, 72.748878, 125.930000, 0.000000, 0, 0,0
0.897027, 0.744023, 0.864026, 1.827056, 4.863898, 0.890465, 0.890465, 4.850961, 0.524454, 1.043094, 1.043094, 0.522766, -0.100000, -1.005859, 0.468750, -0.847656, 67.100624, 70.386177, 17.990000, 0.000000, 0, 0,0
0.891027, 0.735022, 0.870027, 1.830056, 4.850961, 0.865901, 0.865901, 4.851898, 0.522766, 1.045344, 1.045344, 0.524641, -0.100000, 0.093750, 0.093750, 0.312500, 54.735607, 73.968102, -0.070000, 0.000000, 0, 0,0
0.894027, 0.738023, 0.861026, 1.827056, 4.851898, 0.888215, 0.888215, 4.856211, 0.524641, 1.044407, 1.044407, 0.524078, -0.100000, 0.845703, -0.251953, -0.033203, 105.935089, 106.577858, 0.000000, 9.142720, 0, 0,0
0.894027, 0.732022, 0.864026, 1.848056, 4.856211, 0.955154, 0.955154, 4.855836, 0.524078, 1.046094, 1.046094, 0.522578, -0.100000, 0.814453, 0.000000, 0.187500, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.891027, 0.738023, 0.861026, 1.830056, 4.855836, 0.919341, 0.919341, 4.856586, 0.522578, 1.043469, 1.043469, 0.526704, -0.100000, -1.757812, -0.470703, 1.253906, 104.502518, 102.297958, -0.070000, 0.000000, 0, 0,0
0.882027, 0.735022, 0.864026, 1.848056, 4.856586, 0.872652, 0.872652, 4.857336, 0.525016, 1.039344, 1.039344, 0.542642, 0.000000, -1.474609, -0.691406, 2.195312, 113.002480, 104.651550, 143.919998, 0.000000, 0, 0,0
0.897027, 0.732022, 0.864026, 1.830056, 4.857336, 0.916153, 0.916153, 4.866336, 0.542642, 1.029031, 1.029031, 0.524078, -0.100000, -0.126953, -0.910156, 1.128906, 134.723984, 128.700943, 0.000000, 0.000000, 0, 0,0
0.882027, 0.729022, 0.870027, 1.860057, 4.866336, 0.917090, 0.917090, 4.851898, 0.524078, 1.042907, 1.042907, 0.522391, -0.200000, -0.878906, -0.064453, 1.755859, 94.182991, 91.880051, 17.990000, 18.261486, 0, 0,0
0.879027, 0.732022, 0.870027, 1.842056, 4.851898, 0.909215, 0.909215, 4.847960, 0.522391, 1.048720, 1.048720, 0.526891, -0.100000, 0.876953, 0.125000, -1.507812, 81.967873, 85.901054, 0.000000, 0.000000, 0, 0,0
0.897027, 0.747023, 0.861026, 1.827056, 4.847960, 0.919903, 0.919903, 4.862773, 0.526891, 1.030344, 1.030344, 0.525204, 0.000000, 1.128906, -1.162109, -1.789062, 125.651100, 118.781799, 0.000000, 0.000000, 0, 0,0
0.891027, 0.750023, 0.861026, 1.824056, 4.862773, 0.923466, 0.923466, 4.853961, 0.525204, 1.040469, 1.040469, 0.522203, -0.100000, 1.128906, -0.941406, -1.005859, 122.637352, 121.907127, 0.000000, 0.000000, 0, 0,0
0.891027, 0.747023, 0.870027, 1.854057, 4.853961, 0.906965, 0.906965, 4.853586, 0.522203, 1.041782, 1.041782, 0.522953, -0.100000, 0.939453, -0.628906, -1.882812, 119.086922, 106.640610, 0.000000, 0.000000, 0, 0,0
0.885027, 0.732022, 0.864026, 1.830056, 4.853586, 0.963404, 0.963404, 4.853023, 0.522953, 1.042532, 1.042532, 0.525766, -0.100000, 0.720703, -1.099609, 1.160156, 129.908005, 128.837906, -18.059999, 36.574795, 0, 0,0
0.879027, 0.732022, 0.861026, 1.830056, 4.853023, 0.927778, 0.927778, 4.850211, 0.525766, 1.039907, 1.039907, 0.523141, -0.100000, -0.785156, -1.005859, 1.253906, 128.247986, 124.211418, 0.000000, 0.000000, 0, 0,0
0.888027, 0.747023, 0.864026, 1.824056, 4.850211, 0.944841, 0.944841, 4.856961, 0.523141, 1.046469, 1.046469, 0.529141, -0.100000, 0.564453, -0.910156, 1.097656, 130.359131, 126.404915, 0.000000, 0.000000, 0, 0,0
0.879027, 0.741023, 0.870027, 1.815055, 4.856961, 0.867401, 1.004281, 4.855273, 0.529141, 1.052845, 1.052845, 0.524078, -0.100000, -0.064453, 0.031250, -0.001953, 66.429626, 64.143967, 179.899994, 0.000000, 0, 0,0
0.888027, 0.732022, 0.864026, 1.830056, 4.855273, 0.826338, 0.826338, 4.855273, 0.524078, 1.045344, 1.045344, 0.524454, -0.100000, -0.470703, -0.251953, 0.658203, 115.263405, 107.294685, 0.000000, 0.000000, 0, 0,0
0.888027, 0.729022, 0.864026, 1.836056, 4.855273, 0.888965, 0.888965, 4.856961, 0.524454, 1.047220, 1.047220, 0.525391, -0.100000, -0.535156, -0.566406, 0.751953, 126.012428, 121.537231, 0.000000, 73.113007, 0, 0,0
0.900027, 0.741023, 0.864026, 1.839056, 4.856961, 0.910528, 0.910528, 4.854336, 0.525391, 1.039532, 1.039532, 0.525204, -0.100000, -0.722656, -0.064453, 1.347656, 95.076630, 92.413513, 0.000000, 0.000000, 0, 0,0
0.882027, 0.735022, 0.864026, 1.827056, 4.854336, 0.900027, 0.900027, 4.847773, 0.525204, 1.092596, 0.521641, 0.521641, -0.100000, -1.349609, -0.283203, 0.595703, 101.605354, 100.866982, -18.059999, 0.000000, 0, 0,0
0.897027, 0.735022, 0.870027, 1.839056, 4.847773, 0.840401, 1.030344, 4.844773, 0.526141, 1.063345, 1.063345, 0.527266, -0.100000, -0.189453, -1.507812, 0.689453, 134.775635, 154.629562, -18.059999, 0.000000, 0, 0,0
0.897027, 0.741023, 0.861026, 1.854057, 4.844773, 0.807025, 0.807025, 4.867086, 0.527266, 1.028844, 1.028844, 0.524641, -0.100000, -0.503906, -0.628906, 0.031250, 127.968315, 141.243149, 143.919998, 0.000000, 0, 0,0
0.894027, 0.741023, 0.870027, 1.836056, 4.867086, 0.871714, 0.871714, 4.855648, 0.524641, 1.038219, 1.038219, 0.524266, -0.100000, -0.345703, -0.095703, -0.126953, 104.938614, 104.567101, 17.990000, 146.219360, 0, 0,0
0.879027, 0.741023, 0.867026, 1.824056, 4.855648, 0.916528, 0.916528, 4.855273, 0.524266, 1.037844, 1.037844, 0.525204, -0.100000, 0.468750, -0.220703, 1.378906, 113.072960, 98.617035, 0.000000, 0.000000, 0, 0,0
0.879027, 0.729022, 0.858026, 1.818056, 4.855273, 0.894590, 0.894590, 4.850211, 0.525204, 1.047782, 1.047782, 0.525579, -0.100000, 0.375000, -0.660156, 1.410156, 131.007187, 114.342957, 17.990000, 0.000000, 0, 0,0
0.879027, 0.735022, 0.867026, 1.827056, 4.850211, 0.898715, 0.898715, 4.855836, 0.525579, 1.078720, 0.520703, 0.523891, -0.100000, -0.220703, -1.318359, 0.533203, 134.604111, 156.359940, 0.000000, 0.000000, 0, 0,0
0.885027, 0.741023, 0.864026, 1.830056, 4.855836, 0.914465, 0.914465, 4.850961, 0.523891, 1.060157, 1.060157, 0.523328, 0.000000, -0.251953, -0.660156, 1.066406, 133.053696, 121.067314, -0.070000, 0.000000, 0, 0,0
0.897027, 0.726022, 0.864026, 1.830056, 4.850961, 0.899090, 0.899090, 4.866336, 0.523328, 1.029031, 1.029031, 0.524454, -0.100000, 0.218750, -0.910156, 0.343750, 134.195694, 155.883347, 143.919998, 292.455475, 0, 0,0
0.876027, 0.729022, 0.867026, 1.833056, 4.866336, 0.896090, 0.896090, 4.859586, 0.524454, 1.041594, 1.041594, 0.528579, -0.100000, -0.345703, -1.632812, 0.595703, 134.371933, 157.129181, 0.000000, 0.000000, 0, 0,0
0.879027, 0.735022, 0.864026, 1.830056, 4.859586, 0.906965, 0.906965, 4.857523, 0.528579, 1.042907, 1.042907, 0.526704, -0.100000, 0.437500, -1.005859, 0.218750, 132.521240, 154.066788, -0.070000, 0.000000, 0, 0,0
0.882027, 0.738023, 0.867026, 1.839056, 4.857523, 0.883527, 0.883527, 4.856961, 0.526704, 1.037469, 1.037469, 0.523703, -0.100000, 0.375000, -0.753906, 0.031250, 131.839783, 153.474670, -0.070000, 0.000000, 0, 0,0
0.894027, 0.726022, 0.867026, 1.824056, 4.856961, 0.885402, 0.885402, 4.853210, 0.523703, 1.043657, 1.043657, 0.522391, -0.100000, 1.128906, -0.220703, 0.595703, 100.861305, 99.809761, 0.000000, 0.000000, 0, 0,0
0.879027, 0.750023, 0.870027, 1.824056, 4.853210, 0.885402, 0.885402, 4.853210, 0.522391, 1.042344, 1.042344, 0.525579, -0.100000, 1.035156, -0.847656, 1.316406, 122.356529, 116.847031, -0.070000, 584.932373, 0, 0,0
0.882027, 0.747023, 0.873027, 1.836056, 4.853210, 0.867964, 0.867964, 4.859211, 0.525579, 1.038782, 1.038782, 0.521266, -0.100000, 0.658203, -0.158203, 0.908203, 103.153961, 98.028427, 215.880005, 0.000000, 0, 0,0
0.885027, 0.732022, 0.864026, 1.812055, 4.859211, 0.873214, 0.873214, 4.845335, 0.521266, 1.045157, 1.045157, 0.524454, -0.100000, 1.191406, -0.503906, 1.378906, 111.282974, 105.457176, 0.000000, 0.000000, 0, 0,0
0.894027, 0.747023, 0.864026, 1.815055, 4.845335, 0.849776, 0.849776, 4.848523, 0.524454, 1.045907, 1.045907, 0.521828, -0.100000, 0.845703, -0.283203, -0.033203, 107.616798, 108.501030, 0.000000, 0.000000, 0, 0,0
0.885027, 0.744023, 0.861026, 1.806055, 4.848523, 0.854839, 0.854839, 4.855273, 0.521828, 1.035969, 1.035969, 0.524828, -0.100000, 1.505859, 0.093750, 1.568359, 86.444412, 87.531029, 0.000000, 0.000000, 0, 0,0
0.882027, 0.741023, 0.867026, 1.815055, 4.855273, 0.837963, 0.837963, 4.850023, 0.529704, 1.047782, 1.047782, 0.538329, -0.100000, 1.066406, -0.941406, 1.222656, 123.496719, 120.125008, -0.070000, 1169.875854, 0, 0,0
0.891027, 0.741023, 0.861026, 1.848056, 4.855836, 0.860276, 0.860276, 4.866899, 0.538329, 1.031844, 1.031844, 0.522203, -0.100000, 1.724609, -0.439453, 3.042969, 103.870186, 97.161140, 143.919998, 0.000000, 0, 0,0
0.888027, 0.741023, 0.867026, 1.812055, 4.866899, 0.852776, 0.852776, 4.854711, 0.522203, 1.046469, 1.046469, 0.521641, -0.100000, 0.595703, 0.783203, 2.351562, 51.482574, 72.106895, -0.070000, 0.000000, 0, 0,0
0.882027, 0.750023, 0.864026, 1.836056, 4.854711, 0.847338, 0.847338, 4.854898, 0.521641, 1.035969, 1.035969, 0.524828, -0.100000, 0.187500, 0.689453, 2.791016, 46.021828, 76.154251, -18.059999, 0.000000, 0, 0,0
0.882027, 0.744023, 0.864026, 1.818056, 4.854898, 0.859339, 0.859339, 4.857711, 0.524828, 1.044594, 1.044594, 0.523703, -0.100000, 2.445312, 1.253906, 1.160156, 65.473358, 65.142532, 0.000000, 0.000000, 0, 0,0
0.897027, 0.750023, 0.867026, 1.827056, 4.857711, 0.853901, 0.853901, 4.852460, 0.523703, 1.044969, 1.044969, 0.529704, -0.100000, 2.195312, 1.160156, 0.970703, 64.956268, 64.204185, -18.059999, 2339.766357, 0, 0,0
0.897027, 0.756023, 0.867026, 1.809055, 4.852460, 0.864776, 0.864776, 4.857523, 0.530079, 1.039157, 1.039157, 0.541142, -0.100000, 1.035156, 1.285156, 1.003906, 52.089039, 48.291645, 0.000000, 0.000000, 0, 0,0
0.897027, 0.756023, 0.864026, 1.803055, 4.857523, 0.866089, 0.866089, 4.860898, 0.541142, 1.074970, 0.516766, 0.516766, -0.100000, 0.908203, 1.003906, 0.814453, 53.440479, 50.547722, -0.070000, 0.000000, 0, 0,0
0.897027, 0.738023, 0.861026, 1.830056, 4.860898, 0.866276, 0.866276, 4.875899, 0.524454, 1.030156, 1.030156, 0.522016, -0.100000, 1.035156, 0.970703, 0.658203, 55.626595, 51.644867, 197.889999, 0.000000, 0, 0,0
0.885027, 0.741023, 0.861026, 1.821056, 4.875899, 0.844713, 0.844713, 4.865398, 0.522016, 1.038594, 1.038594, 0.522016, -0.100000, 0.689453, 0.939453, 0.876953, 51.124527, 49.897141, -0.070000, 0.000000, 0, 0,0
0.000000, 0.738023, 0.864026, 1.842056, 4.865398, 0.846588, 0.846588, 4.859773, 0.522016, 1.043094, 1.043094, 0.525954, 0.000000, 1.035156, 1.849609, 1.035156, 48.891022, 38.360973, -0.070000, 4679.536133, 0, 0,0
0.894027, 0.735022, 0.858026, 1.800055, 4.863523, 0.894027, 0.894027, 4.864086, 0.523891, 1.022656, 1.022656, 0.521266, -0.100000, -1.005859, -0.345703, -0.660156, 108.005638, 106.031097, -0.070000, 0.000000, 0, 0,0
0.876027, 0.738023, 0.861026, 1.815055, 4.853398, 0.844713, 0.844713, 4.855086, 0.523891, 1.044407, 1.044407, 0.523891, -0.100000, -0.220703, 0.658203, 1.191406, 46.525501, 61.488434, -0.070000, 0.000000, 0, 0,0
0.894027, 0.747023, 0.864026, 1.809055, 4.855086, 0.861589, 0.861589, 4.853023, 0.523891, 1.039719, 1.039719, 0.524828, -0.100000, 0.437500, 1.818359, 0.908203, 45.805981, 29.003708, -18.059999, 0.000000, 0, 0,0
0.879027, 0.741023, 0.870027, 1.827056, 4.853023, 0.834025, 0.834025, 4.861461, 0.524828, 1.042532, 1.042532, 0.524828, -0.100000, 0.437500, 2.289062, 1.630859, 45.513885, 36.414268, 233.869995, 0.000000, 0, 0,0
0.891027, 0.735022, 0.867026, 1.818056, 4.861461, 0.843213, 0.843213, 4.850773, 0.524828, 1.042719, 1.042719, 0.524078, -0.100000, -0.001953, 1.347656, 0.908203, 45.000031, 33.976604, 0.000000, 9359.028320, 0, 0,0
