ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt
0.876027, 0.813025, 0.876027, 1.629050, 4.909275, 0.933216, 0.933216, 4.908337, 0.558392, 0.880339, 0.880339, 0.556704, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 755.580017, -0.001805, 0, 0,0
0.882027, 0.855026, 0.870027, 1.665051, 4.908337, 0.929091, 0.929091, 4.909462, 0.556704, 0.882589, 0.882589, 0.555017, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.888027, 0.810025, 0.873027, 1.644050, 4.909462, 0.917653, 0.917653, 4.909462, 0.555017, 0.876964, 0.876964, 0.552579, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 359.799988, 0.000000, 0, 0,0
0.885027, 0.813025, 0.876027, 1.635050, 4.909462, 0.907903, 0.907903, 4.912650, 0.552579, 0.872089, 0.872089, 0.551829, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.810025, 0.876027, 1.632050, 4.912650, 0.907903, 0.907903, 4.906837, 0.741960, 0.903215, 0.903215, 0.571517, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.885027, 0.810025, 0.870027, 1.629050, 4.906837, 0.908465, 0.908465, 4.909837, 0.571517, 0.877527, 0.877527, 0.558017, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -377.860016, -0.003594, 0, 0,0
0.873027, 0.807025, 0.876027, 1.629050, 4.909837, 0.920091, 0.920091, 4.910963, 0.558017, 0.871527, 0.871527, 0.555954, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.870027, 0.816025, 0.870027, 1.623049, 4.910963, 0.912590, 0.912590, 4.903462, 0.742335, 0.933216, 0.933216, 0.573393, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.807025, 0.873027, 1.635050, 4.904025, 0.891215, 0.891215, 4.913025, 0.573393, 0.867026, 0.867026, 0.559705, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.882027, 0.810025, 0.876027, 1.635050, 4.913025, 0.910528, 0.910528, 4.910963, 0.559705, 0.879402, 0.879402, 0.554454, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.882027, 0.807025, 0.876027, 1.632050, 4.910963, 0.902840, 0.902840, 4.908900, 0.554454, 0.878089, 0.878089, 0.555579, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -377.860016, -0.007187, 0, 0,0
0.876027, 0.804025, 0.876027, 1.632050, 4.908900, 0.908653, 0.908653, 4.911900, 0.555579, 0.888027, 0.888027, 0.548829, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.882027, 0.807025, 0.876027, 1.620049, 4.911900, 0.901152, 0.901152, 4.903837, 0.548829, 0.897402, 0.897402, 0.554642, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.885027, 0.807025, 0.870027, 1.629050, 4.905337, 0.889340, 0.889340, 4.913212, 0.554642, 0.863276, 0.863276, 0.549954, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
