ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt
0.894027, 0.741023, 0.867026, 1.926059, 4.792271, 0.810962, 0.810962, 4.800334, 0.549767, 1.061470, 1.061470, 0.520516, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.891027, 0.753023, 0.861026, 1.923059, 4.800334, 0.795024, 0.795024, 4.796021, 0.520516, 1.063345, 1.063345, 0.530266, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -143.990005, 0.000000, 0, 0,0
0.897027, 0.756023, 0.867026, 1.923059, 4.796021, 0.798212, 0.798212, 4.799209, 0.530266, 1.056970, 1.056970, 0.520703, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.888027, 0.744023, 0.867026, 1.929059, 4.799209, 0.794087, 0.794087, 4.786271, 0.520703, 1.087533, 1.087533, 0.524078, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, -0.000680, 0, 0,0
0.891027, 0.747023, 0.855026, 1.938059, 4.786271, 0.796337, 0.796337, 4.792834, 0.524078, 1.103471, 0.519578, 0.519578, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 107.940002, 0.000000, 0, 0,0
0.882027, 0.747023, 0.861026, 1.950060, 4.792834, 0.788274, 0.788274, 4.802959, 0.545079, 1.061282, 1.061282, 0.525016, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.900027, 0.747023, 0.864026, 1.944059, 4.802959, 0.802337, 0.802337, 4.799771, 0.525016, 1.060345, 1.060345, 0.520891, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.894027, 0.741023, 0.864026, 1.944059, 4.799771, 0.792212, 0.792212, 4.802959, 0.520891, 1.067095, 1.067095, 0.524828, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -305.899994, 0.000000, 0, 0,0
0.891027, 0.744023, 0.867026, 1.941059, 4.802959, 0.787337, 0.787337, 4.799959, 0.524828, 1.068033, 1.068033, 0.523891, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -161.979996, -0.001371, 0, 0,0
0.897027, 0.750023, 0.867026, 1.938059, 4.799959, 0.784899, 0.784899, 4.799959, 0.523891, 1.069720, 1.069720, 0.522016, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 503.720001, 0.000000, 0, 0,0
0.891027, 0.741023, 0.864026, 1.932059, 4.799959, 0.813025, 0.813025, 4.800897, 0.522016, 1.071033, 1.071033, 0.521078, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -161.979996, 0.000000, 0, 0,0
0.885027, 0.756023, 0.864026, 1.947059, 4.800897, 0.783586, 0.783586, 4.797522, 0.521078, 1.060907, 1.060907, 0.528954, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.885027, 0.756023, 0.867026, 1.944059, 4.797522, 0.805337, 0.805337, 4.802584, 0.528954, 1.066158, 1.066158, 0.523516, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -36.049999, 0.000000, 0, 0,0
0.888027, 0.744023, 0.861026, 1.929059, 4.802584, 0.791274, 0.791274, 4.800709, 0.523516, 1.063157, 1.063157, 0.524454, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, -0.002730, 0, 0,0
0.900027, 0.741023, 0.861026, 1.935059, 4.800709, 0.796712, 0.796712, 4.786271, 0.524454, 1.118472, 0.519953, 0.526704, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.885027, 0.753023, 0.864026, 1.935059, 4.786271, 0.806837, 0.806837, 4.812897, 0.526704, 1.050970, 1.050970, 0.522953, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 161.910004, 0.000000, 0, 0,0
0.888027, 0.744023, 0.864026, 1.941059, 4.812897, 0.798024, 0.798024, 4.805584, 0.522953, 1.066532, 1.066532, 0.526704, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.900027, 0.756023, 0.867026, 1.941059, 4.805584, 0.799149, 0.799149, 4.798084, 0.526704, 1.065220, 1.065220, 0.526141, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -179.970001, 0.000000, 0, 0,0
0.891027, 0.741023, 0.864026, 1.944059, 4.798084, 0.801962, 0.801962, 4.802772, 0.526141, 1.064283, 1.064283, 0.525204, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -161.979996, -0.005477, 0, 0,0
0.891027, 0.753023, 0.861026, 1.932059, 4.802772, 0.810775, 0.810775, 4.802209, 0.525204, 1.060532, 1.060532, 0.524266, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -161.979996, 0.000000, 0, 0,0
0.897027, 0.750023, 0.864026, 1.923059, 4.802209, 0.801399, 0.801399, 4.801459, 0.524266, 1.065032, 1.065032, 0.530079, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.891027, 0.753023, 0.864026, 1.938059, 4.801459, 0.805525, 0.805525, 4.801459, 0.530079, 1.065970, 1.065970, 0.525016, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -179.970001, 0.000000, 0, 0,0
0.885027, 0.741023, 0.858026, 1.932059, 4.801459, 0.797087, 0.797087, 4.800147, 0.525016, 1.059970, 1.059970, 0.520891, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.906028, 0.744023, 0.858026, 1.938059, 4.800147, 0.797837, 0.797837, 4.801647, 0.520891, 1.080971, 1.080971, 0.528391, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, -0.010937, 0, 0,0
0.891027, 0.741023, 0.867026, 1.947059, 4.801647, 0.794087, 0.794087, 4.815710, 0.553517, 1.051720, 1.051720, 0.533079, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 215.880005, 0.000000, 0, 0,0
0.900027, 0.747023, 0.864026, 1.932059, 4.815710, 0.795587, 0.795587, 4.801271, 0.533079, 1.071783, 1.071783, 0.525579, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.891027, 0.750023, 0.861026, 1.944059, 4.801271, 0.800837, 0.800837, 4.801084, 0.525579, 1.068595, 1.068595, 0.527266, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.900027, 0.744023, 0.861026, 1.929059, 4.801084, 0.804775, 0.804775, 4.802209, 0.527266, 1.059970, 1.059970, 0.528579, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.891027, 0.750023, 0.861026, 1.926059, 4.802209, 0.793337, 0.793337, 4.788709, 0.528579, 1.084346, 1.084346, 0.525016, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, -0.021875, 0, 0,0
0.888027, 0.741023, 0.861026, 1.926059, 4.788709, 0.778899, 0.778899, 4.802022, 0.525016, 1.087533, 1.087533, 0.521078, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 197.889999, 0.000000, 0, 0,0
0.894027, 0.744023, 0.858026, 1.941059, 4.802022, 0.807587, 0.807587, 4.796772, 0.521078, 1.057532, 1.057532, 0.519766, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.885027, 0.753023, 0.870027, 1.944059, 4.796772, 0.789212, 0.789212, 4.797896, 0.519766, 1.064095, 1.064095, 0.524266, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.891027, 0.738023, 0.855026, 1.941059, 4.797896, 0.794274, 0.794274, 4.800709, 0.524266, 1.063345, 1.063345, 0.529329, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.891027, 0.741023, 0.858026, 1.938059, 4.800709, 0.786774, 0.786774, 4.800897, 0.553142, 1.055657, 1.055657, 0.537016, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, -0.043750, 0, 0,0
0.894027, 0.741023, 0.864026, 1.941059, 4.800897, 0.776461, 1.350604, 4.787959, 0.537016, 1.090721, 1.090721, 0.524078, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.891027, 0.753023, 0.861026, 1.935059, 4.787959, 0.743273, 0.743273, 4.812147, 0.524078, 1.047594, 1.047594, 0.520703, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 215.880005, 0.000000, 0, 0,0
0.891027, 0.753023, 0.870027, 1.941059, 4.812147, 0.794087, 0.794087, 4.801084, 0.520703, 1.067845, 1.067845, 0.528766, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.894027, 0.750023, 0.870027, 1.920059, 4.801084, 0.792399, 0.792399, 4.797896, 0.528766, 1.063157, 1.063157, 0.525579, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.897027, 0.744023, 0.855026, 1.935059, 4.797896, 0.795399, 0.795399, 4.798084, 0.525579, 1.071408, 1.071408, 0.527454, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, -0.087516, 0, 0,0
0.900027, 0.741023, 0.861026, 1.926059, 4.798084, 0.794087, 0.794087, 4.803896, 0.527454, 1.067470, 1.067470, 0.529516, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.888027, 0.750023, 0.861026, 1.935059, 4.803896, 0.794649, 0.794649, 4.799397, 0.529516, 1.074408, 1.074408, 0.522016, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.894027, 0.744023, 0.858026, 1.944059, 4.799397, 0.789962, 0.789962, 4.800334, 0.522016, 1.069345, 1.069345, 0.520703, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.894027, 0.747023, 0.864026, 1.926059, 4.800334, 0.799899, 0.799899, 4.799584, 0.520703, 1.062407, 1.062407, 0.529329, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -449.820007, 0.000000, 0, 0,0
0.897027, 0.747023, 0.855026, 1.941059, 4.799584, 0.808337, 0.808337, 4.800897, 0.529329, 1.073470, 1.073470, 0.523328, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -215.949997, -0.175023, 0, 0,0
0.891027, 0.756023, 0.867026, 1.923059, 4.800897, 0.792774, 0.792774, 4.802397, 0.523328, 1.063720, 1.063720, 0.522766, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -215.949997, 0.000000, 0, 0,0
0.897027, 0.753023, 0.861026, 1.932059, 4.802397, 0.791649, 0.791649, 4.799959, 0.522766, 1.068970, 1.068970, 0.521266, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -233.940002, 0.000000, 0, 0,0
0.891027, 0.738023, 0.867026, 1.938059, 4.799959, 0.790149, 0.790149, 4.801271, 0.521266, 1.066532, 1.066532, 0.526141, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 395.779999, 0.000000, 0, 0,0
0.897027, 0.744023, 0.858026, 1.926059, 4.801271, 0.809275, 0.809275, 4.801459, 0.526141, 1.071220, 1.071220, 0.525391, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -197.960007, 0.000000, 0, 0,0
0.888027, 0.738023, 0.861026, 1.932059, 4.801459, 0.799337, 0.799337, 4.788333, 0.525391, 1.071408, 1.071408, 0.522391, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -215.949997, -0.350039, 0, 0,0
0.891027, 0.756023, 0.864026, 1.935059, 4.788333, 0.788274, 0.788274, 4.801459, 0.522391, 1.063532, 1.063532, 0.527266, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -233.940002, 0.000000, 0, 0,0
0.900027, 0.744023, 0.864026, 1.923059, 4.801459, 0.805150, 0.805150, 4.800709, 0.527266, 1.062970, 1.062970, 0.521453, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 233.869995, 0.000000, 0, 0,0
0.897027, 0.741023, 0.867026, 1.929059, 4.800709, 0.796899, 0.796899, 4.801459, 0.521453, 1.067283, 1.067283, 0.529329, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.903028, 0.750023, 0.864026, 1.932059, 4.801459, 0.799899, 0.799899, 4.803334, 0.529329, 1.064095, 1.064095, 0.521078, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.885027, 0.738023, 0.864026, 1.938059, 4.803334, 0.828025, 0.828025, 4.798834, 0.521078, 1.060157, 1.060157, 0.522203, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, -0.700078, 0, 0,0
0.900027, 0.741023, 0.861026, 1.941059, 4.798834, 0.801962, 0.801962, 4.800334, 0.522203, 1.068220, 1.068220, 0.525579, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -215.949997, 0.000000, 0, 0,0
0.897027, 0.753023, 0.861026, 1.923059, 4.800334, 0.813025, 0.813025, 4.786271, 0.525579, 1.075720, 1.075720, 0.523141, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.891027, 0.741023, 0.864026, 1.944059, 4.786271, 0.787712, 0.787712, 4.793771, 0.523141, 1.121097, 0.520703, 0.520703, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.888027, 0.750023, 0.861026, 1.926059, 4.793771, 0.821838, 0.821838, 4.814022, 0.547704, 1.047594, 1.047594, 0.522953, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -36.049999, 0.000000, 0, 0,0
0.897027, 0.753023, 0.864026, 1.920059, 4.814022, 0.813587, 0.813587, 4.802022, 0.522953, 1.059782, 1.059782, 0.521266, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, -1.400156, 0, 0,0
0.900027, 0.741023, 0.867026, 1.929059, 4.802022, 0.779274, 0.779274, 4.802397, 0.521266, 1.055657, 1.055657, 0.524828, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.885027, 0.750023, 0.864026, 1.923059, 4.802397, 0.802149, 0.802149, 4.800521, 0.524828, 1.068220, 1.068220, 0.524266, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.903028, 0.750023, 0.858026, 1.932059, 4.800521, 0.811712, 0.811712, 4.800897, 0.524266, 1.057720, 1.057720, 0.521453, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.891027, 0.747023, 0.864026, 1.938059, 4.800897, 0.796712, 0.796712, 4.799584, 0.521453, 1.094658, 0.523891, 0.523891, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.891027, 0.759023, 0.867026, 1.926059, 4.799584, 0.786211, 0.786211, 4.801834, 0.538891, 1.056032, 1.056032, 0.523703, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, -2.800312, 0, 0,0
