ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt
0.873027, 0.798024, 0.864026, 1.737053, 4.852836, 0.936404, 0.936404, 4.857336, 0.530266, 1.078908, 1.078908, 0.534204, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.053500, 0, 0,0
0.870027, 0.792024, 0.870027, 1.734053, 4.857336, 0.891590, 0.891590, 4.858461, 0.534204, 1.073845, 1.073845, 0.537766, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.885027, 0.798024, 0.864026, 1.722053, 4.858461, 0.901902, 0.901902, 4.860523, 0.537766, 1.091471, 1.091471, 0.535891, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 89.949997, 0.000000, 0, 0,0
0.879027, 0.792024, 0.861026, 1.728053, 4.860523, 0.909403, 0.909403, 4.859023, 0.535891, 1.080408, 1.080408, 0.529891, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.882027, 0.801024, 0.864026, 1.725053, 4.859023, 0.926841, 0.926841, 4.861273, 0.529891, 1.079470, 1.079470, 0.537016, -0.200000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.882027, 0.798024, 0.870027, 1.737053, 4.861273, 0.912590, 0.912590, 4.863898, 0.537016, 1.093721, 1.093721, 0.532141, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.107000, 0, 0,0
0.888027, 0.795024, 0.867026, 1.725053, 4.863898, 0.903590, 0.903590, 4.855461, 0.532141, 1.172848, 0.526141, 0.526141, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.876027, 0.798024, 0.867026, 1.725053, 4.857711, 0.902090, 0.902090, 4.864086, 0.696584, 1.116222, 1.116222, 0.531579, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.882027, 0.789024, 0.864026, 1.716052, 4.864086, 0.920091, 0.920091, 4.862023, 0.531579, 1.086971, 1.086971, 0.538704, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.873027, 0.789024, 0.870027, 1.713052, 4.862023, 0.913715, 0.913715, 4.866148, 0.538704, 1.088658, 1.088658, 0.531204, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.873027, 0.798024, 0.870027, 1.731053, 4.866148, 0.904528, 0.904528, 4.852648, 0.531204, 1.107409, 1.107409, 0.531204, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.214000, 0, 0,0
0.876027, 0.807025, 0.870027, 1.731053, 4.852648, 0.920841, 0.920841, 4.858461, 0.699209, 1.105721, 1.105721, 0.542267, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 269.850006, 0.000000, 0, 0,0
0.879027, 0.786024, 0.870027, 1.728053, 4.858461, 0.902840, 0.902840, 4.859961, 0.542267, 1.071033, 1.071033, 0.535141, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -161.979996, 0.000000, 0, 0,0
0.882027, 0.792024, 0.867026, 1.713052, 4.859961, 0.889715, 0.889715, 4.857898, 0.535141, 1.074220, 1.074220, 0.534204, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -90.019997, 0.000000, 0, 0,0
0.891027, 0.795024, 0.867026, 1.737053, 4.857898, 0.916528, 0.916528, 4.858086, 0.682521, 1.103659, 1.103659, 0.549392, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -305.899994, 0.000000, 0, 0,0
0.885027, 0.795024, 0.870027, 1.725053, 4.858086, 0.887840, 0.887840, 4.853398, 0.549392, 1.074595, 1.074595, 0.531391, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -36.049999, 0.428000, 0, 0,0
0.879027, 0.807025, 0.864026, 1.731053, 4.853398, 0.854276, 0.854276, 4.861649, 0.531391, 1.093908, 1.093908, 0.532704, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.795024, 0.867026, 1.725053, 4.861649, 0.894215, 0.894215, 4.862773, 0.532704, 1.092971, 1.092971, 0.531391, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -143.990005, 0.000000, 0, 0,0
0.873027, 0.789024, 0.867026, 1.719052, 4.862773, 0.945966, 0.945966, 4.867461, 0.531391, 1.059032, 1.059032, 0.533829, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.876027, 0.795024, 0.867026, 1.716052, 4.867461, 0.900778, 0.900778, 4.855648, 0.533829, 1.087158, 1.087158, 0.537016, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.870027, 0.798024, 0.864026, 1.722053, 4.855648, 0.925716, 0.925716, 4.861086, 0.537016, 1.091096, 1.091096, 0.537204, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.856000, 0, 0,0
0.876027, 0.792024, 0.867026, 1.737053, 4.861086, 0.932466, 0.932466, 4.861086, 0.537204, 1.079470, 1.079470, 0.531579, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.885027, 0.795024, 0.870027, 1.731053, 4.861086, 0.922903, 0.922903, 4.860148, 0.531579, 1.082471, 1.082471, 0.530454, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.882027, 0.798024, 0.861026, 1.737053, 4.860148, 0.929091, 0.929091, 4.858648, 0.530454, 1.084721, 1.084721, 0.533079, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -161.979996, 0.000000, 0, 0,0
0.888027, 0.789024, 0.864026, 1.728053, 4.858648, 0.903028, 0.903028, 4.859398, 0.533079, 1.073283, 1.073283, 0.534391, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.879027, 0.786024, 0.870027, 1.734053, 4.859398, 0.893840, 0.893840, 4.851898, 0.534391, 1.163098, 0.533454, 0.535141, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 1.712000, 0, 0,0
0.882027, 0.798024, 0.867026, 1.737053, 4.851898, 0.917090, 0.917090, 4.870836, 0.535141, 1.064095, 1.064095, 0.537016, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.879027, 0.792024, 0.864026, 1.719052, 4.870836, 0.899652, 0.899652, 4.862023, 0.537016, 1.080408, 1.080408, 0.531766, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.879027, 0.804025, 0.870027, 1.740053, 4.862023, 0.921966, 0.921966, 4.860523, 0.531766, 1.092596, 1.092596, 0.535891, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -179.970001, 0.000000, 0, 0,0
0.876027, 0.798024, 0.870027, 1.725053, 4.860523, 0.921216, 0.921216, 4.860148, 0.535891, 1.083971, 1.083971, 0.531016, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.873027, 0.792024, 0.861026, 1.722053, 4.860148, 0.903215, 0.903215, 4.844773, 0.531016, 1.100471, 1.100471, 0.531391, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 3.424000, 0, 0,0
0.885027, 0.798024, 0.867026, 1.731053, 4.844773, 0.870027, 1.464045, 1.464045, 0.531391, 1.082096, 1.082096, 0.534579, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.879027, 0.798024, 0.864026, 1.719052, 4.869336, 0.786211, 0.786211, 4.861649, 0.534579, 1.089408, 1.089408, 0.531016, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.792024, 0.864026, 1.734053, 4.861649, 0.893465, 0.893465, 4.862961, 0.531016, 1.096346, 1.096346, 0.531204, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -197.960007, 0.000000, 0, 0,0
0.879027, 0.789024, 0.867026, 1.734053, 4.862961, 0.908278, 0.908278, 4.864648, 0.531204, 1.087158, 1.087158, 0.533829, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.795024, 0.870027, 1.734053, 4.864648, 0.904903, 0.904903, 4.865211, 0.533829, 1.096346, 1.096346, 0.532891, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 251.860001, 6.848000, 0, 0,0
0.879027, 0.789024, 0.864026, 1.719052, 4.865211, 0.917653, 0.917653, 4.866148, 0.532891, 1.089783, 1.089783, 0.535141, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.876027, 0.789024, 0.867026, 1.722053, 4.866148, 0.908465, 0.908465, 4.864461, 0.535141, 1.081346, 1.081346, 0.529329, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.888027, 0.801024, 0.867026, 1.722053, 4.864461, 0.927216, 0.927216, 4.861649, 0.529329, 1.074595, 1.074595, 0.534391, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.873027, 0.798024, 0.861026, 1.710052, 4.861649, 0.922903, 0.922903, 4.859211, 0.534391, 1.095408, 1.095408, 0.535516, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -215.949997, 0.000000, 0, 0,0
0.888027, 0.795024, 0.867026, 1.731053, 4.859211, 0.922341, 0.922341, 4.862399, 0.535516, 1.097096, 1.097096, 0.534579, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 13.695999, 0, 0,0
0.879027, 0.801024, 0.867026, 1.740053, 4.862399, 0.894027, 1.460295, 1.460295, 0.700521, 1.114722, 1.114722, 0.544704, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 269.850006, 0.000000, 0, 0,0
0.879027, 0.795024, 0.870027, 1.731053, 4.860711, 0.782274, 0.782274, 4.863148, 0.544704, 1.078533, 1.078533, 0.536641, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.879027, 0.798024, 0.864026, 1.722053, 4.863148, 0.909215, 0.909215, 4.860523, 0.536641, 1.090346, 1.090346, 0.532329, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -215.949997, 0.000000, 0, 0,0
0.870027, 0.801024, 0.864026, 1.740053, 4.860523, 0.904715, 0.904715, 4.859961, 0.532329, 1.086033, 1.086033, 0.532891, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.882027, 0.798024, 0.870027, 1.731053, 4.859961, 0.876777, 0.876777, 4.849835, 0.532891, 1.098221, 1.098221, 0.532329, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 27.391998, 0, 0,0
0.879027, 0.789024, 0.864026, 1.734053, 4.849835, 0.910903, 0.910903, 4.856773, 0.532329, 1.088471, 1.088471, 0.530454, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.798024, 0.864026, 1.716052, 4.856773, 0.918591, 0.918591, 4.859961, 0.530454, 1.089783, 1.089783, 0.531204, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.795024, 0.867026, 1.728053, 4.859961, 0.882027, 0.882027, 4.858836, 0.531204, 1.073283, 1.073283, 0.532141, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -233.940002, 0.000000, 0, 0,0
0.879027, 0.801024, 0.870027, 1.722053, 4.858836, 0.910528, 0.910528, 4.859398, 0.532141, 1.088846, 1.088846, 0.531204, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.876027, 0.795024, 0.861026, 1.728053, 4.859398, 0.877152, 0.877152, 4.860523, 0.531204, 1.085846, 1.085846, 0.533829, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 54.783997, 0, 0,0
0.885027, 0.795024, 0.867026, 1.722053, 4.860523, 0.939029, 0.939029, 4.859961, 0.533829, 1.077783, 1.077783, 0.532329, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -215.949997, 0.000000, 0, 0,0
0.882027, 0.795024, 0.864026, 1.725053, 4.859961, 0.909215, 0.909215, 4.856961, 0.532329, 1.087908, 1.087908, 0.535141, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.888027, 0.801024, 0.867026, 1.734053, 4.856961, 0.905090, 0.905090, 4.851711, 0.535141, 1.113034, 1.113034, 0.535704, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.885027, 0.801024, 0.867026, 1.740053, 4.851711, 0.861964, 1.458420, 1.458420, 0.701834, 1.113409, 1.113409, 0.540954, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.000000, 0.810025, 0.867026, 1.728053, 4.859773, 0.764273, 0.764273, 4.865961, 0.540954, 1.065220, 1.065220, 0.531954, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 251.860001, 109.567993, 0, 0,0
0.882027, 0.804025, 0.867026, 1.737053, 4.865961, 0.882589, 0.882589, 4.860336, 0.531954, 1.077970, 1.077970, 0.530454, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -467.809998, 0.000000, 0, 0,0
0.882027, 0.786024, 0.861026, 1.716052, 4.860336, 0.882777, 0.882777, 4.859023, 0.530454, 1.076470, 1.076470, 0.530829, -0.200000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.876027, 0.789024, 0.861026, 1.719052, 4.859023, 0.932841, 0.932841, 4.860523, 0.530829, 1.076283, 1.076283, 0.537016, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.879027, 0.804025, 0.861026, 1.737053, 4.860523, 0.919153, 0.919153, 4.863898, 0.537016, 1.077408, 1.077408, 0.533266, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.879027, 0.798024, 0.867026, 1.731053, 4.863898, 0.918778, 0.918778, 4.855648, 0.701084, 1.140222, 0.535704, 0.543579, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 219.135986, 0, 0,0
