ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt
0.879027, 0.750023, 0.864026, 1.830056, 4.868399, 0.823525, 0.823525, 4.858461, 0.526141, 1.045907, 1.045907, 0.526141, 0.000000, 0.970703, -1.162109, 0.533203, 127.505531, 136.378159, 17.990000, 0.000000, 0, 0,0
0.894027, 0.741023, 0.870027, 1.848056, 4.858461, 0.867401, 0.867401, 4.859961, 0.526141, 1.050595, 1.050595, 0.529704, -0.100000, 0.406250, -1.005859, 0.845703, 132.837601, 136.992722, 0.000000, 0.292477, 0, 0,0
0.879027, 0.741023, 0.867026, 1.836056, 4.859961, 0.864214, 0.864214, 4.858461, 0.529704, 1.042157, 1.042157, 0.523891, -0.100000, 1.066406, -1.037109, 0.814453, 124.883865, 127.700302, -0.070000, 0.000000, 0, 0,0
0.885027, 0.741023, 0.864026, 1.818056, 4.858461, 0.861964, 0.861964, 4.852648, 0.523891, 1.054157, 1.054157, 0.529891, -0.100000, 0.876953, -1.318359, 1.003906, 129.781403, 134.683731, -0.070000, 0.000000, 0, 0,0
0.879027, 0.741023, 0.867026, 1.809055, 4.862023, 0.840213, 0.840213, 4.849648, 0.529891, 1.059407, 1.059407, 0.525579, -0.100000, 0.501953, -1.507812, 0.720703, 133.495224, 149.779892, -0.070000, 0.000000, 0, 0,0
0.891027, 0.744023, 0.870027, 1.812055, 4.851711, 0.832150, 0.832150, 4.868023, 0.525579, 1.027344, 1.027344, 0.525579, -0.100000, 0.533203, -1.287109, 1.537109, 132.733704, 128.347916, 179.899994, 0.000000, 0, 0,0
0.888027, 0.735022, 0.870027, 1.827056, 4.868023, 0.874339, 0.874339, 4.857336, 0.525579, 1.047220, 1.047220, 0.529329, 0.000000, 0.783203, -1.130859, 0.970703, 129.423279, 132.197693, 0.000000, 0.586176, 0, 0,0
0.885027, 0.744023, 0.870027, 1.821056, 4.857336, 0.861776, 0.861776, 4.858648, 0.529329, 1.045344, 1.045344, 0.529704, -0.100000, 0.218750, -1.037109, 0.751953, 134.376572, 142.943420, 0.000000, 0.000000, 0, 0,0
0.888027, 0.735022, 0.864026, 1.809055, 4.858648, 0.846776, 0.846776, 4.863148, 0.529704, 1.048344, 1.048344, 0.524454, -0.100000, 0.343750, -0.376953, 0.783203, 126.460693, 113.783867, 0.000000, 0.000000, 0, 0,0
0.882027, 0.738023, 0.864026, 1.839056, 4.863148, 0.840776, 0.840776, 4.862773, 0.569642, 1.050032, 1.050032, 0.541517, -0.100000, -0.816406, -0.878906, 1.003906, 126.229393, 124.185707, -18.059999, 0.000000, 0, 0,0
0.885027, 0.735022, 0.867026, 1.845056, 4.862773, 0.856151, 0.856151, 4.862211, 0.541517, 1.045719, 1.045719, 0.526891, -0.100000, 1.003906, -1.255859, 0.876953, 127.993599, 133.293381, 215.880005, 0.000000, 0, 0,0
0.888027, 0.735022, 0.867026, 1.848056, 4.862211, 0.896840, 0.896840, 4.878899, 0.526891, 1.033907, 1.033907, 0.521453, -0.100000, -0.722656, -0.691406, 1.097656, 124.656555, 117.749321, 233.869995, 1.149320, 0, 0,0
0.897027, 0.741023, 0.870027, 1.824056, 4.878899, 0.863276, 0.863276, 4.860336, 0.521453, 1.045719, 1.045719, 0.527829, -0.100000, -0.660156, -0.408203, 1.347656, 117.740852, 105.217155, 0.000000, 0.000000, 0, 0,0
0.888027, 0.744023, 0.867026, 1.809055, 4.860336, 0.861214, 0.861214, 4.865774, 0.527829, 1.048532, 1.048532, 0.522953, -0.100000, -1.130859, -0.470703, 1.191406, 111.020546, 105.989731, -18.059999, 0.000000, 0, 0,0
0.882027, 0.747023, 0.870027, 1.812055, 4.865774, 0.853526, 0.853526, 4.868399, 0.522953, 1.043094, 1.043094, 0.530641, -0.100000, 0.876953, -0.753906, 1.253906, 123.100471, 116.229660, 0.000000, 0.000000, 0, 0,0
0.894027, 0.735022, 0.864026, 1.818056, 4.868399, 0.856151, 0.856151, 4.852836, 0.561767, 1.057720, 1.057720, 0.546017, -0.100000, -1.005859, -0.878906, 0.783203, 123.344391, 124.583817, 17.990000, 0.000000, 0, 0,0
0.885027, 0.735022, 0.870027, 1.830056, 4.853586, 0.843401, 0.843401, 4.853586, 0.546017, 1.056407, 1.056407, 0.523703, -0.100000, -0.816406, -0.566406, 0.908203, 119.684326, 114.882225, 233.869995, 2.284129, 0, 0,0
0.882027, 0.735022, 0.867026, 1.827056, 4.853586, 0.875277, 0.875277, 4.880024, 0.523703, 1.020031, 1.020031, 0.524078, -0.100000, -1.037109, -0.345703, 0.970703, 107.548401, 103.677879, 251.860001, 0.000000, 0, 0,0
0.885027, 0.741023, 0.867026, 1.839056, 4.880024, 0.851276, 0.851276, 4.869149, 0.524078, 1.052095, 1.052095, 0.525954, -0.100000, -0.095703, 0.031250, 1.160156, 72.755562, 88.462280, -0.070000, 0.000000, 0, 0,0
0.879027, 0.744023, 0.864026, 1.818056, 4.869149, 0.861589, 0.861589, 4.866524, 0.525954, 1.043282, 1.043282, 0.525204, -0.100000, -1.726562, -0.095703, 0.626953, 93.167793, 92.982475, 251.860001, 0.000000, 0, 0,0
0.882027, 0.753023, 0.873027, 1.833056, 4.866524, 0.859151, 0.859151, 4.864461, 0.525204, 1.053782, 1.053782, 0.525391, 0.000000, 0.187500, 0.533203, 0.658203, 46.669060, 52.078049, -0.070000, 0.000000, 0, 0,0
0.879027, 0.747023, 0.870027, 1.833056, 4.864461, 0.854089, 0.854089, 4.863898, 0.525391, 1.056970, 1.056970, 0.523703, -0.100000, -0.941406, 1.410156, 0.751953, 50.249847, 40.511024, 0.000000, 4.564320, 0, 0,0
0.885027, 0.753023, 0.861026, 1.815055, 4.863898, 0.895340, 0.895340, 4.862023, 0.523703, 1.093533, 0.517891, 0.517891, -0.100000, -1.130859, 0.343750, 0.783203, 73.783836, 75.969543, -18.059999, 0.000000, 0, 0,0
0.894027, 0.744023, 0.867026, 1.803055, 4.862023, 0.912403, 0.912403, 4.880399, 0.561955, 1.032969, 1.032969, 0.525204, -0.100000, 0.187500, 0.658203, 1.599609, 46.117329, 67.771172, 269.850006, 0.000000, 0, 0,0
0.882027, 0.744023, 0.861026, 1.809055, 4.880399, 0.865901, 0.865901, 4.869899, 0.525204, 1.044032, 1.044032, 0.528954, 0.000000, -0.095703, 1.253906, 1.066406, 45.083202, 40.493523, -0.070000, 0.000000, 0, 0,0
0.882027, 0.738023, 0.864026, 1.800055, 4.869899, 0.885777, 0.885777, 4.875711, 0.528954, 1.048720, 1.048720, 0.526516, -0.100000, -1.099609, 0.845703, 1.505859, 58.631729, 65.603043, -0.070000, 0.000000, 0, 0,0
0.888027, 0.744023, 0.873027, 1.815055, 4.875711, 0.873964, 0.873964, 4.877212, 0.526516, 1.047594, 1.047594, 0.526516, -0.100000, -0.126953, 1.285156, 1.097656, 45.139095, 40.688843, 0.000000, 9.137218, 0, 0,0
0.879027, 0.750023, 0.864026, 1.821056, 4.877212, 0.898715, 0.898715, 4.857711, 0.558767, 1.057157, 1.057157, 0.543392, -0.100000, -0.722656, 0.908203, -0.001953, 51.956543, 38.509331, 17.990000, 0.000000, 0, 0,0
0.894027, 0.744023, 0.873027, 1.851056, 4.867461, 0.846026, 0.846026, 4.871398, 0.543392, 1.052657, 1.052657, 0.524828, -0.100000, -1.757812, 0.814453, 0.062500, 67.198097, 65.153938, -0.070000, 0.000000, 0, 0,0
0.888027, 0.744023, 0.867026, 1.836056, 4.871398, 0.885027, 0.885027, 4.890524, 0.524828, 1.027906, 1.027906, 0.525391, -0.100000, 1.003906, 1.160156, 0.564453, 52.903690, 44.790668, 287.839996, 0.000000, 0, 0,0
0.894027, 0.753023, 0.867026, 1.809055, 4.890524, 0.871714, 0.871714, 4.881149, 0.525391, 1.051532, 1.051532, 0.526704, -0.100000, -2.009766, -0.064453, -0.001953, 91.835899, 91.836838, -18.059999, 0.000000, 0, 0,0
0.891027, 0.747023, 0.864026, 1.809055, 4.881149, 0.894590, 0.894590, 4.882836, 0.526704, 1.049845, 1.049845, 0.527266, -0.100000, -0.283203, 0.876953, 1.505859, 46.420395, 60.216328, -0.070000, 18.265223, 0, 0,0
0.897027, 0.747023, 0.870027, 1.815055, 4.882836, 0.869089, 0.869089, 4.882274, 0.527266, 1.048720, 1.048720, 0.522953, -0.100000, 0.595703, 0.312500, 0.187500, 65.082802, 63.417141, -251.930008, 0.000000, 0, 0,0
0.888027, 0.744023, 0.867026, 1.809055, 4.882274, 0.843401, 0.843401, 4.883399, 0.522953, 1.054532, 1.054532, 0.524828, -0.100000, -0.064453, 1.035156, 0.533203, 45.055424, 27.422266, -0.070000, 0.000000, 0, 0,0
0.888027, 0.741023, 0.870027, 1.809055, 4.883399, 0.883527, 0.883527, 4.884899, 0.524828, 1.047032, 1.047032, 0.526891, -0.100000, -0.566406, 0.689453, 0.156250, 52.307175, 40.438164, 269.850006, 0.000000, 0, 0,0
0.894027, 0.759023, 0.864026, 1.800055, 4.884899, 0.884277, 0.884277, 4.897087, 0.526891, 1.022844, 1.022844, 0.529516, -0.100000, -0.220703, 0.689453, 1.003906, 46.396828, 56.148170, 269.850006, 0.000000, 0, 0,0
0.879027, 0.747023, 0.867026, 1.860057, 4.897087, 0.847338, 0.847338, 4.886774, 0.529516, 1.047969, 1.047969, 0.526891, -0.100000, 0.970703, 1.441406, 1.693359, 50.326073, 53.554840, 35.980000, 36.557289, 0, 0,0
0.897027, 0.750023, 0.870027, 1.824056, 4.886774, 0.852589, 0.852589, 4.886961, 0.526891, 1.048532, 1.048532, 0.525766, -0.100000, 0.564453, 1.160156, 1.128906, 48.037521, 47.411198, 0.000000, 0.000000, 0, 0,0
0.888027, 0.753023, 0.867026, 1.800055, 4.886961, 0.841901, 0.841901, 4.883962, 0.525766, 1.048720, 1.048720, 0.522203, 0.000000, 0.281250, 0.468750, 0.970703, 49.387146, 65.117134, -0.070000, 0.000000, 0, 0,0
0.897027, 0.756023, 0.861026, 1.809055, 4.883962, 0.893090, 0.893090, 4.883212, 0.574893, 1.057157, 1.057157, 0.538704, -0.100000, 1.537109, 1.410156, 1.097656, 55.940468, 53.255363, 17.990000, 0.000000, 0, 0,0
0.882027, 0.735022, 0.870027, 1.803055, 4.886211, 0.824088, 0.824088, 4.864648, 0.538704, 1.056220, 1.056220, 0.528391, -0.100000, 1.472656, 1.066406, 1.974609, 59.607960, 66.591278, 0.000000, 0.000000, 0, 0,0
0.888027, 0.732022, 0.867026, 1.818056, 4.874211, 0.831775, 0.831775, 4.889587, 0.528391, 1.033157, 1.033157, 0.522391, -0.100000, 1.943359, 0.720703, 1.128906, 70.826752, 72.220276, 287.839996, 73.151794, 0, 0,0
0.897027, 0.732022, 0.867026, 1.824056, 4.889587, 0.904903, 0.904903, 4.883024, 0.522391, 1.037094, 1.037094, 0.529891, -0.100000, -0.283203, 0.437500, -0.691406, 49.987556, 59.648834, -0.070000, 0.000000, 0, 0,0
0.879027, 0.750023, 0.867026, 1.842056, 4.883024, 0.919153, 0.919153, 4.885087, 0.529891, 1.046844, 1.046844, 0.525579, -0.100000, 0.250000, 1.410156, 0.939453, 45.443253, 34.582008, 0.000000, 0.000000, 0, 0,0
0.885027, 0.759023, 0.867026, 1.842056, 4.885087, 0.904715, 0.904715, 4.885837, 0.525579, 1.046657, 1.046657, 0.528016, -0.100000, -0.126953, 0.751953, 0.783203, 45.402565, 46.537251, 0.000000, 0.000000, 0, 0,0
0.888027, 0.744023, 0.867026, 1.818056, 4.885837, 0.868151, 0.868151, 4.876462, 0.560267, 1.062782, 1.062782, 0.540016, -0.100000, -2.041016, -0.033203, 2.164062, 90.931877, 90.639488, -18.059999, 0.000000, 0, 0,0
0.882027, 0.747023, 0.876027, 1.827056, 4.881711, 0.875277, 0.875277, 4.883586, 0.540016, 1.048344, 1.048344, 0.527454, -0.100000, 0.062500, 0.062500, 1.880859, 54.735607, 88.097847, 0.000000, 146.244858, 0, 0,0
0.894027, 0.741023, 0.864026, 1.812055, 4.883586, 0.890465, 0.890465, 4.897462, 0.527454, 1.026594, 1.026594, 0.530266, -0.100000, -0.660156, 1.410156, -0.001953, 47.833817, 25.086460, 323.820007, 0.000000, 0, 0,0
0.891027, 0.747023, 0.864026, 1.818056, 4.897462, 0.843401, 0.843401, 4.886774, 0.530266, 1.048157, 1.048157, 0.530079, -0.100000, 0.437500, 0.062500, 1.441406, 81.950539, 87.624084, -0.070000, 0.000000, 0, 0,0
0.885027, 0.750023, 0.861026, 1.806055, 4.886774, 0.892527, 0.892527, 4.885837, 0.530079, 1.046844, 1.046844, 0.529516, -0.100000, -0.691406, 0.187500, 0.156250, 75.332825, 75.183693, 0.000000, 0.000000, 0, 0,0
0.894027, 0.747023, 0.867026, 1.812055, 4.885837, 0.887652, 0.887652, 4.889212, 0.529516, 1.036157, 1.036157, 0.527079, -0.100000, -0.314453, 0.845703, 1.537109, 46.853588, 61.674133, -0.070000, 0.000000, 0, 0,0
0.000000, 0.747023, 0.873027, 1.863057, 4.889212, 0.877902, 0.877902, 4.882462, 0.563267, 1.076095, 1.076095, 0.544142, -0.100000, -0.220703, 0.876953, 1.787109, 45.879539, 64.033424, 0.000000, 292.494690, 0, 0,0
0.888027, 0.744023, 0.864026, 1.815055, 4.886211, 0.867964, 0.867964, 4.884524, 0.544142, 1.086971, 1.086971, 0.525204, -0.100000, -1.443359, -0.189453, 1.035156, 97.414917, 96.088318, 0.000000, 0.000000, 0, 0,0
0.879027, 0.750023, 0.864026, 1.815055, 4.884524, 0.892527, 0.892527, 4.903462, 0.525204, 1.027719, 1.027719, 0.526141, -0.100000, -0.816406, 0.062500, 0.062500, 85.634979, 85.634979, 323.820007, 0.000000, 0, 0,0
0.882027, 0.753023, 0.867026, 1.809055, 4.903462, 0.897027, 0.897027, 4.892774, 0.526141, 1.048157, 1.048157, 0.526516, -0.100000, -0.251953, 0.626953, -0.189453, 47.142452, 26.693441, -0.070000, 0.000000, 0, 0,0
0.882027, 0.750023, 0.864026, 1.827056, 4.892774, 0.896465, 0.896465, 4.891649, 0.526516, 1.047969, 1.047969, 0.523141, -0.100000, -0.503906, -0.126953, 1.191406, 103.728668, 95.605072, -18.059999, 0.000000, 0, 0,0
0.879027, 0.750023, 0.876027, 1.806055, 4.891649, 0.906965, 0.906965, 4.892025, 0.523141, 1.047032, 1.047032, 0.525204, -0.100000, -0.972656, 0.406250, 1.755859, 68.923103, 78.558456, 0.000000, 584.979004, 0, 0,0
